"miRNA","Gene"
"hsa-miR-335-5p","STAG3OS"
"hsa-miR-335-5p","SMG1"
"hsa-miR-335-5p","ASB3"
"hsa-miR-335-5p","FOXP1"
"hsa-miR-335-5p","LONRF2"
"hsa-miR-335-5p","C20orf94"
"hsa-miR-335-5p","KLF4"
"hsa-miR-335-5p","SPDEF"
"hsa-miR-335-5p","IAPP"
"hsa-miR-335-5p","PCDHGA6"
"hsa-miR-335-5p","AC006987.8"
"hsa-miR-335-5p","RP3-334F4.2"
"hsa-miR-335-5p","PRKCG"
"hsa-miR-335-5p","PCTK3"
"hsa-miR-335-5p","CD46"
"hsa-miR-335-5p","PELP1"
"hsa-miR-335-5p","KIAA0430"
"hsa-miR-335-5p","CPNE6"
"hsa-miR-335-5p","TMPRSS13"
"hsa-miR-335-5p","DKK4"
"hsa-miR-335-5p","PTPRA"
"hsa-miR-335-5p","PRICKLE2"
"hsa-miR-335-5p","GDF5"
"hsa-miR-335-5p","TRAFD1"
"hsa-miR-335-5p","C14orf50"
"hsa-miR-335-5p","SESN3"
"hsa-miR-335-5p","ODF3B"
"hsa-miR-335-5p","APOBEC3C"
"hsa-miR-335-5p","MMP20"
"hsa-miR-335-5p","KLHL35"
"hsa-miR-335-5p","CST6"
"hsa-miR-335-5p","LYZL1"
"hsa-miR-335-5p","HS3ST5"
"hsa-miR-335-5p","LMO3"
"hsa-miR-335-5p","C9orf102"
"hsa-miR-335-5p","INSL5"
"hsa-miR-335-5p","PLAC8L1"
"hsa-miR-335-5p","KIAA1033"
"hsa-miR-335-5p","TUBA8"
"hsa-miR-335-5p","PODXL2"
"hsa-miR-335-5p","TIAF1"
"hsa-miR-335-5p","KHDRBS2"
"hsa-miR-335-5p","B4GALT5"
"hsa-miR-335-5p","SLC35E2"
"hsa-miR-335-5p","RASA3"
"hsa-miR-335-5p","AC022101.4"
"hsa-miR-335-5p","LIFR"
"hsa-miR-335-5p","C21orf62"
"hsa-miR-335-5p","ZNF678"
"hsa-miR-335-5p","MAFB"
"hsa-miR-335-5p","P2RX1"
"hsa-miR-335-5p","CYB561"
"hsa-miR-335-5p","SEC16B"
"hsa-miR-335-5p","AC005868.1"
"hsa-miR-335-5p","TEX101"
"hsa-miR-335-5p","CST9L"
"hsa-miR-335-5p","OPN1SW"
"hsa-miR-335-5p","LRAT"
"hsa-miR-335-5p","DMXL1"
"hsa-miR-335-5p","RHOB"
"hsa-miR-335-5p","XIRP2"
"hsa-miR-335-5p","FGF8"
"hsa-miR-335-5p","CITED2"
"hsa-miR-335-5p","CLEC11A"
"hsa-miR-335-5p","CLEC3B"
"hsa-miR-335-5p","4-Sep"
"hsa-miR-335-5p","ITGB4"
"hsa-miR-335-5p","GNG7"
"hsa-miR-335-5p","PPP1R3D"
"hsa-miR-335-5p","AMT"
"hsa-miR-335-5p","HMGCLL1"
"hsa-miR-335-5p","TBXAS1"
"hsa-miR-335-5p","C7orf33"
"hsa-miR-335-5p","RBMY1J"
"hsa-miR-335-5p","TMOD4"
"hsa-miR-335-5p","XAF1"
"hsa-miR-335-5p","C20orf85"
"hsa-miR-335-5p","WWTR1"
"hsa-miR-335-5p","IVL"
"hsa-miR-335-5p","SH2D3A"
"hsa-miR-335-5p","C5AR1"
"hsa-miR-335-5p","RP1-190J20.2"
"hsa-miR-335-5p","SNX29"
"hsa-miR-335-5p","CRYGS"
"hsa-miR-335-5p","AP002360.4-1"
"hsa-miR-335-5p","CYP27C1"
"hsa-miR-335-5p","KLRC2"
"hsa-miR-335-5p","WBP1"
"hsa-miR-335-5p","PPP2R5A"
"hsa-miR-335-5p","LGR6"
"hsa-miR-335-5p","NOBOX"
"hsa-miR-335-5p","WBP2NL"
"hsa-miR-335-5p","ATPGD1"
"hsa-miR-335-5p","CYP19A1"
"hsa-miR-335-5p","PTPRH"
"hsa-miR-335-5p","CRNN"
"hsa-miR-335-5p","HMGB1L12"
"hsa-miR-335-5p","SOX13"
"hsa-miR-335-5p","AL359955.25-1"
"hsa-miR-335-5p","DENND3"
"hsa-miR-335-5p","CRB3"
"hsa-miR-335-5p","MGAT4A"
"hsa-miR-335-5p","C8orf4"
"hsa-miR-335-5p","AC003662.3"
"hsa-miR-335-5p","CELSR3"
"hsa-miR-335-5p","ZNF641"
"hsa-miR-335-5p","C8orf12"
"hsa-miR-335-5p","ASPG"
"hsa-miR-335-5p","CACNG4"
"hsa-miR-335-5p","GOLGB1"
"hsa-miR-335-5p","MEPE"
"hsa-miR-335-5p","ASB4"
"hsa-miR-335-5p","SNORD116"
"hsa-miR-335-5p","TEAD2"
"hsa-miR-335-5p","BTBD17"
"hsa-miR-335-5p","UBR2"
"hsa-miR-335-5p","ACSL5"
"hsa-miR-335-5p","SDF2L1"
"hsa-miR-335-5p","SLC2A12"
"hsa-miR-335-5p","FIBCD1"
"hsa-miR-335-5p","AL669831.13-3"
"hsa-miR-335-5p","RP11-97E23.3"
"hsa-miR-335-5p","AL590618.18"
"hsa-miR-335-5p","SCN9A"
"hsa-miR-335-5p","KLRC3"
"hsa-miR-335-5p","AC135352.6"
"hsa-miR-335-5p","SCARA5"
"hsa-miR-335-5p","KIAA1217"
"hsa-miR-335-5p","AC147651.4"
"hsa-miR-335-5p","PBXIP1"
"hsa-miR-335-5p","C1QA"
"hsa-miR-335-5p","P2RX4"
"hsa-miR-335-5p","MRGPRX3"
"hsa-miR-335-5p","MCHR2"
"hsa-miR-335-5p","TUSC5"
"hsa-miR-335-5p","SPIC"
"hsa-miR-335-5p","CERCAM"
"hsa-miR-335-5p","MYCT1"
"hsa-miR-335-5p","TACC2"
"hsa-miR-335-5p","RGL2"
"hsa-miR-335-5p","OLFML2A"
"hsa-miR-335-5p","CUX1"
"hsa-miR-335-5p","ICAM1"
"hsa-miR-335-5p","MYPN"
"hsa-miR-335-5p","AC091801.1"
"hsa-miR-335-5p","KIAA1618"
"hsa-miR-335-5p","ST14"
"hsa-miR-335-5p","ASB2"
"hsa-miR-335-5p","RP11-145D11.2"
"hsa-miR-335-5p","U6"
"hsa-miR-335-5p","LSP1"
"hsa-miR-335-5p","AL353743.22-1"
"hsa-miR-335-5p","AC009086.6-5"
"hsa-miR-335-5p","SPATA18"
"hsa-miR-335-5p","hsa-mir-143"
"hsa-miR-335-5p","FCRLA"
"hsa-miR-335-5p","ODF3L1"
"hsa-miR-335-5p","FGF10"
"hsa-miR-335-5p","ZNF148"
"hsa-miR-335-5p","APOH"
"hsa-miR-335-5p","GP9"
"hsa-miR-335-5p","POU6F2"
"hsa-miR-335-5p","PLEKHF1"
"hsa-miR-335-5p","FGF17"
"hsa-miR-335-5p","FOXQ1"
"hsa-miR-335-5p","C1orf88"
"hsa-miR-335-5p","DIO1"
"hsa-miR-335-5p","C20orf96"
"hsa-miR-335-5p","NDRG1"
"hsa-miR-335-5p","SMG7"
"hsa-miR-335-5p","C20orf132"
"hsa-miR-335-5p","PIGN"
"hsa-miR-335-5p","ZFYVE1"
"hsa-miR-335-5p","FBLIM1"
"hsa-miR-335-5p","ZFP2"
"hsa-miR-335-5p","CNFN"
"hsa-miR-335-5p","JAKMIP1"
"hsa-miR-335-5p","PFKFB4"
"hsa-miR-335-5p","MYO9B"
"hsa-miR-335-5p","RSPH4A"
"hsa-miR-335-5p","MIB2"
"hsa-miR-335-5p","SNAP91"
"hsa-miR-335-5p","HMOX1"
"hsa-miR-335-5p","AREG"
"hsa-miR-335-5p","HOXC6"
"hsa-miR-335-5p","TMPRSS11D"
"hsa-miR-335-5p","RNF183"
"hsa-miR-335-5p","HMGA1"
"hsa-miR-335-5p","C1orf223"
"hsa-miR-335-5p","DEFB104A"
"hsa-miR-335-5p","ACVR2B"
"hsa-miR-335-5p","RP11-219C24.6"
"hsa-miR-335-5p","DEFB104B"
"hsa-miR-335-5p","SERPING1"
"hsa-miR-335-5p","AC005544.1"
"hsa-miR-335-5p","HSD17B7"
"hsa-miR-335-5p","SLC33A1"
"hsa-miR-335-5p","ANKRD18B"
"hsa-miR-335-5p","GCNT3"
"hsa-miR-335-5p","OR1C1"
"hsa-miR-335-5p","DOCK6"
"hsa-miR-335-5p","ANG"
"hsa-miR-335-5p","AC009060.7-2"
"hsa-miR-335-5p","CDRT1"
"hsa-miR-335-5p","AC009086.6-4"
"hsa-miR-335-5p","MYO6"
"hsa-miR-335-5p","KCTD12"
"hsa-miR-335-5p","DCHS2"
"hsa-miR-335-5p","AP002478.3-2"
"hsa-miR-335-5p","OLFM4"
"hsa-miR-335-5p","NFAT5"
"hsa-miR-335-5p","PLCD1"
"hsa-miR-335-5p","TNKS2"
"hsa-miR-335-5p","MYO3B"
"hsa-miR-335-5p","CDR1"
"hsa-miR-335-5p","ZNF585B"
"hsa-miR-335-5p","C21orf81"
"hsa-miR-335-5p","AC011815.7"
"hsa-miR-335-5p","hsa-mir-124-2"
"hsa-miR-335-5p","PCDHGA8"
"hsa-miR-335-5p","SLC25A23"
"hsa-miR-335-5p","CCR2"
"hsa-miR-335-5p","AC126365.5-3"
"hsa-miR-335-5p","SNX9"
"hsa-miR-335-5p","ATP6V0D2"
"hsa-miR-335-5p","GRHL3"
"hsa-miR-335-5p","ATP8B2"
"hsa-miR-335-5p","RP5-1187M17.10"
"hsa-miR-335-5p","CDA"
"hsa-miR-335-5p","KIAA0240"
"hsa-miR-335-5p","PAK3"
"hsa-miR-335-5p","TRERF1"
"hsa-miR-335-5p","PCTK2"
"hsa-miR-335-5p","SERPIND1"
"hsa-miR-335-5p","GAB2"
"hsa-miR-335-5p","FMO6P"
"hsa-miR-335-5p","PLCD3"
"hsa-miR-335-5p","CABP1"
"hsa-miR-335-5p","PLEKHH2"
"hsa-miR-335-5p","ASIP"
"hsa-miR-335-5p","RGPD8"
"hsa-miR-335-5p","NPAS1"
"hsa-miR-335-5p","PLEKHG3"
"hsa-miR-335-5p","HGD"
"hsa-miR-335-5p","RGS13"
"hsa-miR-335-5p","RNF157"
"hsa-miR-335-5p","SLC39A2"
"hsa-miR-335-5p","NCOA3"
"hsa-miR-335-5p","KLHL5"
"hsa-miR-335-5p","GJB6"
"hsa-miR-335-5p","EPHB4"
"hsa-miR-335-5p","HGFAC"
"hsa-miR-335-5p","RERGL"
"hsa-miR-335-5p","ABCA7"
"hsa-miR-335-5p","G6PD"
"hsa-miR-335-5p","AC026713.5"
"hsa-miR-335-5p","CGNL1"
"hsa-miR-335-5p","AC015922.1"
"hsa-miR-335-5p","SCGB3A1"
"hsa-miR-335-5p","SEMA3B"
"hsa-miR-335-5p","FOXD3"
"hsa-miR-335-5p","AVP"
"hsa-miR-335-5p","INHBE"
"hsa-miR-335-5p","SIGLECP16"
"hsa-miR-335-5p","GALNT12"
"hsa-miR-335-5p","NUMA1"
"hsa-miR-335-5p","UBE4B"
"hsa-miR-335-5p","LCK"
"hsa-miR-335-5p","C11orf54"
"hsa-miR-335-5p","KERA"
"hsa-miR-335-5p","ULK1"
"hsa-miR-335-5p","PROX2"
"hsa-miR-335-5p","COL11A1"
"hsa-miR-335-5p","GABARAPL3"
"hsa-miR-335-5p","SYN2"
"hsa-miR-335-5p","OR8D2"
"hsa-miR-335-5p","SLC5A4"
"hsa-miR-335-5p","PSPN"
"hsa-miR-335-5p","CUEDC1"
"hsa-miR-335-5p","RAB5B"
"hsa-miR-335-5p","VPS13B"
"hsa-miR-335-5p","CEACAM5"
"hsa-miR-335-5p","TECPR1"
"hsa-miR-335-5p","ATP7A"
"hsa-miR-335-5p","LECT1"
"hsa-miR-335-5p","DNAL4"
"hsa-miR-335-5p","GNAT3"
"hsa-miR-335-5p","DEFB118"
"hsa-miR-335-5p","CCND2"
"hsa-miR-335-5p","RASSF8"
"hsa-miR-335-5p","HMGCS1"
"hsa-miR-335-5p","AL359736.19"
"hsa-miR-335-5p","TBC1D17"
"hsa-miR-335-5p","CTNND1"
"hsa-miR-335-5p","EGR3"
"hsa-miR-335-5p","SMCY"
"hsa-miR-335-5p","ERCC6"
"hsa-miR-335-5p","SLC17A5"
"hsa-miR-335-5p","MLLT4"
"hsa-miR-335-5p","PTH2"
"hsa-miR-335-5p","AC022100.7-3"
"hsa-miR-335-5p","SLC25A31"
"hsa-miR-335-5p","SREBF1"
"hsa-miR-335-5p","PPFIA2"
"hsa-miR-335-5p","KCNH4"
"hsa-miR-335-5p","Y_RNA"
"hsa-miR-335-5p","ZPBP"
"hsa-miR-335-5p","L1CAM"
"hsa-miR-335-5p","C19orf21"
"hsa-miR-335-5p","SH3TC2"
"hsa-miR-335-5p","PNRC1"
"hsa-miR-335-5p","SLC25A30"
"hsa-miR-335-5p","LL22NC03-31F3.9"
"hsa-miR-335-5p","TRIM3"
"hsa-miR-335-5p","SPINK5"
"hsa-miR-335-5p","S100A5"
"hsa-miR-335-5p","CXorf58"
"hsa-miR-335-5p","FABP4"
"hsa-miR-335-5p","DHCR7"
"hsa-miR-335-5p","CHRNA7"
"hsa-miR-335-5p","TRIM29"
"hsa-miR-335-5p","KIAA1109"
"hsa-miR-335-5p","CD8A"
"hsa-miR-335-5p","IGSF21"
"hsa-miR-335-5p","FOXO3B"
"hsa-miR-335-5p","EMX2"
"hsa-miR-335-5p","LAMB1"
"hsa-miR-335-5p","RP11-97N5.2"
"hsa-miR-335-5p","ZNF654"
"hsa-miR-335-5p","SELPLG"
"hsa-miR-335-5p","RBL2"
"hsa-miR-335-5p","PCBP3"
"hsa-miR-335-5p","KRT72"
"hsa-miR-335-5p","AL445238.12-3"
"hsa-miR-335-5p","AL121991.50"
"hsa-miR-335-5p","AGBL2"
"hsa-miR-335-5p","EPN2"
"hsa-miR-335-5p","STARD6"
"hsa-miR-335-5p","AC026740.6-2"
"hsa-miR-335-5p","CRABP1"
"hsa-miR-335-5p","BCL2A1"
"hsa-miR-335-5p","SLC5A1"
"hsa-miR-335-5p","PLLP"
"hsa-miR-335-5p","KCNH2"
"hsa-miR-335-5p","C6orf145"
"hsa-miR-335-5p","TNXB"
"hsa-miR-335-5p","PDCD4"
"hsa-miR-335-5p","CTXN1"
"hsa-miR-335-5p","ADH6"
"hsa-miR-335-5p","RP11-34P13.11"
"hsa-miR-335-5p","CLDN1"
"hsa-miR-335-5p","TTC6"
"hsa-miR-335-5p","C12orf12"
"hsa-miR-335-5p","SYVN1"
"hsa-miR-335-5p","CATSPERB"
"hsa-miR-335-5p","LRP5"
"hsa-miR-335-5p","RP11-115A15.2"
"hsa-miR-335-5p","C1orf61"
"hsa-miR-335-5p","MMP14"
"hsa-miR-335-5p","ZDHHC14"
"hsa-miR-335-5p","KCNT2"
"hsa-miR-335-5p","MXD1"
"hsa-miR-335-5p","CTHRC1"
"hsa-miR-335-5p","AC105046.10"
"hsa-miR-335-5p","WDFY4"
"hsa-miR-335-5p","MARCKSL1"
"hsa-miR-335-5p","CYP51A1"
"hsa-miR-335-5p","ANKRD53"
"hsa-miR-335-5p","ARHGAP27"
"hsa-miR-335-5p","RNF121"
"hsa-miR-335-5p","ZC3H11B"
"hsa-miR-335-5p","AC015922.3"
"hsa-miR-335-5p","C15orf32"
"hsa-miR-335-5p","BAAT"
"hsa-miR-335-5p","GUCY1A2"
"hsa-miR-335-5p","SHC3"
"hsa-miR-335-5p","ABHD4"
"hsa-miR-335-5p","CD5L"
"hsa-miR-335-5p","ASTN1"
"hsa-miR-335-5p","VN1R1"
"hsa-miR-335-5p","TMTC2"
"hsa-miR-335-5p","PLEKHA1"
"hsa-miR-335-5p","GLT8D3"
"hsa-miR-335-5p","ZG16B"
"hsa-miR-335-5p","FGD2"
"hsa-miR-335-5p","DEFB106B"
"hsa-miR-335-5p","C18orf1"
"hsa-miR-335-5p","BIN1"
"hsa-miR-335-5p","MAN1A1"
"hsa-miR-335-5p","AE000660.1-6"
"hsa-miR-335-5p","POLM"
"hsa-miR-335-5p","PCDHB15"
"hsa-miR-335-5p","C17orf98"
"hsa-miR-335-5p","KRTAP9-4"
"hsa-miR-335-5p","PADI4"
"hsa-miR-335-5p","C10orf26"
"hsa-miR-335-5p","HSPB3"
"hsa-miR-335-5p","GRM5"
"hsa-miR-335-5p","GLRA2"
"hsa-miR-335-5p","KIAA1529"
"hsa-miR-335-5p","THBD"
"hsa-miR-335-5p","HMCN1"
"hsa-miR-335-5p","AC037482.14-13"
"hsa-miR-335-5p","AC079305.6-3"
"hsa-miR-335-5p","PLK3"
"hsa-miR-335-5p","MXI1"
"hsa-miR-335-5p","TMC6"
"hsa-miR-335-5p","RP13-102H20.1"
"hsa-miR-335-5p","INSC"
"hsa-miR-335-5p","KIAA0195"
"hsa-miR-335-5p","KLK7"
"hsa-miR-335-5p","AATK"
"hsa-miR-335-5p","CDH20"
"hsa-miR-335-5p","C6orf103"
"hsa-miR-335-5p","ARSF"
"hsa-miR-335-5p","ZNF711"
"hsa-miR-335-5p","RHBDF2"
"hsa-miR-335-5p","ZPBP2"
"hsa-miR-335-5p","FOXO1A"
"hsa-miR-335-5p","ASB1"
"hsa-miR-335-5p","RALGDS"
"hsa-miR-335-5p","POMC"
"hsa-miR-335-5p","PRPF40B"
"hsa-miR-335-5p","DNAH3"
"hsa-miR-335-5p","KRT4"
"hsa-miR-335-5p","LOXL1"
"hsa-miR-335-5p","TCP11L2"
"hsa-miR-335-5p","KALRN"
"hsa-miR-335-5p","ACSM1"
"hsa-miR-335-5p","SLC7A13"
"hsa-miR-335-5p","JAKMIP2"
"hsa-miR-335-5p","HMGB3"
"hsa-miR-335-5p","DUSP"
"hsa-miR-335-5p","FOXO4"
"hsa-miR-335-5p","CCR4"
"hsa-miR-335-5p","SLC17A1"
"hsa-miR-335-5p","DLX5"
"hsa-miR-335-5p","SEC61A1"
"hsa-miR-335-5p","SLC25A41"
"hsa-miR-335-5p","RHOT1"
"hsa-miR-335-5p","BAZ2B"
"hsa-miR-335-5p","PLAC1L"
"hsa-miR-335-5p","SERPINF1"
"hsa-miR-335-5p","RNF44"
"hsa-miR-335-5p","FGD6"
"hsa-miR-335-5p","KRCC1"
"hsa-miR-335-5p","FAM47C"
"hsa-miR-335-5p","IGLV1-36"
"hsa-miR-335-5p","RP1"
"hsa-miR-335-5p","CACNA2D4"
"hsa-miR-335-5p","AC005587.1-1"
"hsa-miR-335-5p","AP3D1"
"hsa-miR-335-5p","VILL"
"hsa-miR-335-5p","ACE"
"hsa-miR-335-5p","MUC5B"
"hsa-miR-335-5p","C16orf11"
"hsa-miR-335-5p","OR1J2"
"hsa-miR-335-5p","ZMYND17"
"hsa-miR-335-5p","AC009958.3-1"
"hsa-miR-335-5p","FDFT1"
"hsa-miR-335-5p","C7orf27"
"hsa-miR-335-5p","NAPSB"
"hsa-miR-335-5p","LEFTY1"
"hsa-miR-335-5p","C10orf141"
"hsa-miR-335-5p","C20orf175"
"hsa-miR-335-5p","NR4A2"
"hsa-miR-335-5p","GPR162"
"hsa-miR-335-5p","MGAT3"
"hsa-miR-335-5p","FAM135A"
"hsa-miR-335-5p","AC006971.2"
"hsa-miR-335-5p","EMR1"
"hsa-miR-335-5p","GPR34"
"hsa-miR-335-5p","ZNF83"
"hsa-miR-335-5p","RP11-392A19.1"
"hsa-miR-335-5p","IL6ST"
"hsa-miR-335-5p","CC2D2B"
"hsa-miR-335-5p","PLXNA1"
"hsa-miR-335-5p","ANKS4B"
"hsa-miR-335-5p","FOXA3"
"hsa-miR-335-5p","SLC44A5"
"hsa-miR-335-5p","ANKRD22"
"hsa-miR-335-5p","KCNH8"
"hsa-miR-335-5p","FAM22D"
"hsa-miR-335-5p","CSF1"
"hsa-miR-335-5p","FAAH2"
"hsa-miR-335-5p","RP5-891H21.1"
"hsa-miR-335-5p","AC135995.7-3"
"hsa-miR-335-5p","CD24P4"
"hsa-miR-335-5p","SCAMP1"
"hsa-miR-335-5p","IL8"
"hsa-miR-335-5p","NPC1"
"hsa-miR-335-5p","PRAMEF17"
"hsa-miR-335-5p","DYNC1I1"
"hsa-miR-335-5p","CTRB2"
"hsa-miR-335-5p","NPY"
"hsa-miR-335-5p","PIWIL4"
"hsa-miR-335-5p","C8orf45"
"hsa-miR-335-5p","IDH1"
"hsa-miR-335-5p","NAB2"
"hsa-miR-335-5p","CTH"
"hsa-miR-335-5p","PLCG2"
"hsa-miR-335-5p","SYT1"
"hsa-miR-335-5p","ZDHHC19"
"hsa-miR-335-5p","AC099669.2-3"
"hsa-miR-335-5p","NEF3"
"hsa-miR-335-5p","ZNF800"
"hsa-miR-335-5p","AC134878.3-1"
"hsa-miR-335-5p","BIRC1"
"hsa-miR-335-5p","AC010491.4"
"hsa-miR-335-5p","HS6ST3"
"hsa-miR-335-5p","AL354822.8"
"hsa-miR-335-5p","EMR3"
"hsa-miR-335-5p","C1orf134"
"hsa-miR-335-5p","ZNF598"
"hsa-miR-335-5p","TMEM181"
"hsa-miR-335-5p","NAALAD2"
"hsa-miR-335-5p","GNGT1"
"hsa-miR-335-5p","RASA2"
"hsa-miR-335-5p","PCLO"
"hsa-miR-335-5p","KRT32"
"hsa-miR-335-5p","FOLR2"
"hsa-miR-335-5p","CDS1"
"hsa-miR-335-5p","DMGDH"
"hsa-miR-335-5p","POLD4"
"hsa-miR-335-5p","SYT12"
"hsa-miR-335-5p","AL391152.3"
"hsa-miR-335-5p","CKMT1A"
"hsa-miR-335-5p","AL008729.1-1"
"hsa-miR-335-5p","CRYBA2"
"hsa-miR-335-5p","C1orf129"
"hsa-miR-335-5p","ADAM21P"
"hsa-miR-335-5p","GSN"
"hsa-miR-335-5p","VASN"
"hsa-miR-335-5p","PPP1R3C"
"hsa-miR-335-5p","KLHL34"
"hsa-miR-335-5p","GAGE12I"
"hsa-miR-335-5p","WDR19"
"hsa-miR-335-5p","PPP4R1L"
"hsa-miR-335-5p","MEGF11"
"hsa-miR-335-5p","MIA2"
"hsa-miR-335-5p","HRC"
"hsa-miR-335-5p","ZFP28"
"hsa-miR-335-5p","GDF10"
"hsa-miR-335-5p","UBE2O"
"hsa-miR-335-5p","C17orf64"
"hsa-miR-335-5p","SCIN"
"hsa-miR-335-5p","SLFN5"
"hsa-miR-335-5p","ZNF334"
"hsa-miR-335-5p","SLC1A4"
"hsa-miR-335-5p","AB019438.1-4"
"hsa-miR-335-5p","C7orf53"
"hsa-miR-335-5p","MLL3"
"hsa-miR-335-5p","AC020629.6-3"
"hsa-miR-335-5p","SESN2"
"hsa-miR-335-5p","DNAJB14"
"hsa-miR-335-5p","TLR1"
"hsa-miR-335-5p","GAGE12H"
"hsa-miR-335-5p","LYZL2"
"hsa-miR-335-5p","C6orf223"
"hsa-miR-335-5p","11-Mar"
"hsa-miR-335-5p","OR7A17"
"hsa-miR-335-5p","C9orf97"
"hsa-miR-335-5p","ESRP1"
"hsa-miR-335-5p","THBS3"
"hsa-miR-335-5p","MKNK2"
"hsa-miR-335-5p","TLR2"
"hsa-miR-335-5p","ABAT"
"hsa-miR-335-5p","PPP3R2"
"hsa-miR-335-5p","UGDH"
"hsa-miR-335-5p","AC007967.3"
"hsa-miR-335-5p","MSLN"
"hsa-miR-335-5p","AC004918.1-1"
"hsa-miR-335-5p","TRPV4"
"hsa-miR-335-5p","FAM120B"
"hsa-miR-335-5p","C17orf44"
"hsa-miR-335-5p","MDFI"
"hsa-miR-335-5p","ZNF474"
"hsa-miR-335-5p","RAPGEF4"
"hsa-miR-335-5p","C14orf155"
"hsa-miR-335-5p","VTCN1"
"hsa-miR-335-5p","STX1A"
"hsa-miR-335-5p","SCN4A"
"hsa-miR-335-5p","PTPRN2"
"hsa-miR-335-5p","IL25"
"hsa-miR-335-5p","SLC12A3"
"hsa-miR-335-5p","OTUD1"
"hsa-miR-335-5p","TBC1D28"
"hsa-miR-335-5p","SH2B3"
"hsa-miR-335-5p","CCDC110"
"hsa-miR-335-5p","CABP5"
"hsa-miR-335-5p","SPRED1"
"hsa-miR-335-5p","EEA1"
"hsa-miR-335-5p","ZNF660"
"hsa-miR-335-5p","AC145207.1-9"
"hsa-miR-335-5p","AC141586.2-1"
"hsa-miR-335-5p","USO1"
"hsa-miR-335-5p","TFPI"
"hsa-miR-335-5p","AMELY"
"hsa-miR-335-5p","CHAC1"
"hsa-miR-335-5p","MAGEB1"
"hsa-miR-335-5p","GDPD1"
"hsa-miR-335-5p","ARHGAP12"
"hsa-miR-335-5p","KRTAP10-2"
"hsa-miR-335-5p","OGDH"
"hsa-miR-335-5p","C5orf40"
"hsa-miR-335-5p","ACVR1"
"hsa-miR-335-5p","ZCCHC13"
"hsa-miR-335-5p","AL928970.15-2"
"hsa-miR-335-5p","ZER1"
"hsa-miR-335-5p","TGIF2LY"
"hsa-miR-335-5p","RTP1"
"hsa-miR-335-5p","SIRT5"
"hsa-miR-335-5p","SLC10A7"
"hsa-miR-335-5p","CCL24"
"hsa-miR-335-5p","DMRT3"
"hsa-miR-335-5p","KIAA0980"
"hsa-miR-335-5p","KCNJ9"
"hsa-miR-335-5p","RASA4B"
"hsa-miR-335-5p","KRT19"
"hsa-miR-335-5p","HBP1"
"hsa-miR-335-5p","TAF1"
"hsa-miR-335-5p","VAT1"
"hsa-miR-335-5p","SHISA4"
"hsa-miR-335-5p","IGFBP2"
"hsa-miR-335-5p","WNT7B"
"hsa-miR-335-5p","RUFY2"
"hsa-miR-335-5p","TCEAL7"
"hsa-miR-335-5p","ELA3B"
"hsa-miR-335-5p","hsa-mir-1234"
"hsa-miR-335-5p","C14orf79"
"hsa-miR-335-5p","SLC6A16"
"hsa-miR-335-5p","TPPP3"
"hsa-miR-335-5p","CSGALNACT1"
"hsa-miR-335-5p","S100Z"
"hsa-miR-335-5p","ARHGEF1"
"hsa-miR-335-5p","TSPAN5"
"hsa-miR-335-5p","GPX2"
"hsa-miR-335-5p","AVPR1B"
"hsa-miR-335-5p","RPS6KA2"
"hsa-miR-335-5p","MAGEL2"
"hsa-miR-335-5p","C9orf68"
"hsa-miR-335-5p","MMP17"
"hsa-miR-335-5p","C6orf81"
"hsa-miR-335-5p","CLCN6"
"hsa-miR-335-5p","VLDLR"
"hsa-miR-335-5p","PAGE2B"
"hsa-miR-335-5p","OR8B2"
"hsa-miR-335-5p","MUC5AC"
"hsa-miR-335-5p","RNF144A"
"hsa-miR-335-5p","AC093525.3"
"hsa-miR-335-5p","AC093283.3-1"
"hsa-miR-335-5p","TNFRSF9"
"hsa-miR-335-5p","AMY1A"
"hsa-miR-335-5p","PTGES"
"hsa-miR-335-5p","TBX15"
"hsa-miR-335-5p","AMHR2"
"hsa-miR-335-5p","CCPG1"
"hsa-miR-335-5p","HTR7"
"hsa-miR-335-5p","FAM99A"
"hsa-miR-335-5p","LPAL2"
"hsa-miR-335-5p","DOK6"
"hsa-miR-335-5p","TTLL5"
"hsa-miR-335-5p","AMY1C"
"hsa-miR-335-5p","SALL4"
"hsa-miR-335-5p","MUC3B"
"hsa-miR-335-5p","XXyac-R12DG2.2"
"hsa-miR-335-5p","ABCC8"
"hsa-miR-335-5p","KLHL28"
"hsa-miR-335-5p","SOAT2"
"hsa-miR-335-5p","C10orf99"
"hsa-miR-335-5p","DLG3"
"hsa-miR-335-5p","ASAP3"
"hsa-miR-335-5p","NFKBIZ"
"hsa-miR-335-5p","MESDC1"
"hsa-miR-335-5p","GPR172B"
"hsa-miR-335-5p","R3HDML"
"hsa-miR-335-5p","SLC12A7"
"hsa-miR-335-5p","ATOH1"
"hsa-miR-335-5p","COPA"
"hsa-miR-335-5p","SLC46A3"
"hsa-miR-335-5p","B3GNT5"
"hsa-miR-335-5p","RP4-730D4.1"
"hsa-miR-335-5p","OR2L2"
"hsa-miR-335-5p","AL390862.24"
"hsa-miR-335-5p","ITGA2"
"hsa-miR-335-5p","RSPO2"
"hsa-miR-335-5p","HOXA11"
"hsa-miR-335-5p","RYR2"
"hsa-miR-335-5p","HSP90B1"
"hsa-miR-335-5p","AL391495.16"
