"miRNAs","Gene"
"hsa-miR-30b-3p","GAPDH"
"hsa-miR-30b-3p","UBE2I"
"hsa-miR-30b-3p","CDKN2A"
"hsa-miR-30b-3p","HGF"
"hsa-miR-30b-3p","NF2"
"hsa-miR-30b-3p","PDGFA"
"hsa-miR-30b-3p","BDNF"
"hsa-miR-30b-3p","E2F3"
"hsa-miR-30b-3p","LHX1"
"hsa-miR-30b-3p","DGCR8"
"hsa-miR-30b-3p","RELA"
"hsa-miR-30b-3p","DNM1L"
"hsa-miR-30b-3p","TP53"
"hsa-miR-30b-3p","PAH"
"hsa-miR-30b-3p","IKBKB"
"hsa-miR-30b-3p","TNFSF11"
"hsa-miR-30b-3p","HIPK3"
"hsa-miR-30b-3p","FSTL1"
"hsa-miR-30b-3p","MAPK14"
"hsa-miR-30b-3p","ESR1"
"hsa-miR-30b-3p","GJA1"
"hsa-miR-30b-3p","GRIA2"
"hsa-miR-30b-3p","MYLIP"
"hsa-miR-30b-3p","ARID4B"
"hsa-miR-30b-3p","TAC1"
"hsa-miR-30b-3p","UTRN"
"hsa-miR-30b-3p","VSNL1"
"hsa-miR-30b-3p","ACVR1B"
"hsa-miR-30b-3p","KIAA0152"
"hsa-miR-30b-3p","AKT1"
"hsa-miR-30b-3p","XIAP"
"hsa-miR-30b-3p","BCL2"
"hsa-miR-30b-3p","CHST14"
"hsa-miR-30b-3p","SMAD2"
"hsa-miR-30b-3p","TGFB1"
"hsa-miR-30b-3p","TGFBR1"
"hsa-miR-30b-3p","ITGB3"
"hsa-miR-30b-3p","COX8A"
"hsa-miR-30b-3p","EIF2C2"
"hsa-miR-30b-3p","ZIC1"
"hsa-miR-30b-3p","DMD"
"hsa-miR-30b-3p","ID1"
"hsa-miR-30b-3p","ALPL"
"hsa-miR-30b-3p","SMAD3"
"hsa-miR-30b-3p","BMP2"
"hsa-miR-30b-3p","RUNX2"
"hsa-miR-30b-3p","NFYC"
"hsa-miR-30b-3p","SOX2"
"hsa-miR-30b-3p","LIN28"
"hsa-miR-30b-3p","BCL6"
"hsa-miR-30b-3p","PRDM1"
"hsa-miR-30b-3p","CLTC"
"hsa-miR-30b-3p","IFNA1"
"hsa-miR-30b-3p","DMN"
"hsa-miR-30b-3p","NOS1"
"hsa-miR-30b-3p","REG3A"
"hsa-miR-30b-3p","CCND1"
"hsa-miR-30b-3p","MYBL2"
"hsa-miR-30b-3p","SLC6A3"
"hsa-miR-30b-3p","SNCA"
"hsa-miR-30b-3p","IGF1"
"hsa-miR-30b-3p","BBS9"
"hsa-miR-30b-3p","MYC"
"hsa-miR-30b-3p","RSL1D1"
"hsa-miR-30b-3p","LILRB4"
"hsa-miR-30b-3p","FOS"
"hsa-miR-30b-3p","FOSB"
"hsa-miR-30b-3p","ZAP70"
"hsa-miR-30b-3p","CD4"
"hsa-miR-30b-3p","CD8A"
"hsa-miR-30b-3p","ODZ1"
"hsa-miR-30b-3p","ARC"
"hsa-miR-30c-5p","TPPP"
"hsa-miR-30c-5p","NKX2-3"
"hsa-miR-30c-5p","DICER1"
"hsa-miR-30c-5p","RNASEN"
"hsa-miR-30c-5p","NOTCH1"
"hsa-miR-30c-5p","PAX3"
"hsa-miR-30c-5p","PAX6"
"hsa-miR-30c-5p","TRIM27"
"hsa-miR-30c-5p","SHH"
"hsa-miR-30c-5p","SYNE1"
"hsa-miR-30c-5p","IRAK2"
"hsa-miR-30c-5p","JAK2"
"hsa-miR-30c-5p","HMGA2"
"hsa-miR-30c-5p","CHAF1A"
"hsa-miR-30c-5p","ABCF2"
"hsa-miR-30c-5p","PPIF"
"hsa-miR-30c-5p","SLC25A13"
"hsa-miR-30c-5p","RCAN2"
"hsa-miR-30c-5p","WDR68"
"hsa-miR-30c-5p","CALCOCO2"
"hsa-miR-30c-5p","AKAP8"
"hsa-miR-30c-5p","OPRS1"
"hsa-miR-30c-5p","BET1"
"hsa-miR-30c-5p","CDIPT"
"hsa-miR-30c-5p","C1D"
"hsa-miR-30c-5p","SEC23A"
"hsa-miR-30c-5p","VTI1B"
"hsa-miR-30c-5p","CEBPB"
"hsa-miR-30c-5p","ANP32B"
"hsa-miR-30c-5p","HBXIP"
"hsa-miR-30c-5p","RPP38"
"hsa-miR-30c-5p","SPTLC1"
"hsa-miR-30c-5p","PDLIM5"
"hsa-miR-30c-5p","IGF2BP1"
"hsa-miR-30c-5p","GNA13"
"hsa-miR-30c-5p","CTSC"
"hsa-miR-30c-5p","MTHFD2"
"hsa-miR-30c-5p","SEC24A"
"hsa-miR-30c-5p","PGRMC1"
"hsa-miR-30c-5p","EHMT2"
"hsa-miR-30c-5p","PRSS21"
"hsa-miR-30c-5p","TOMM34"
"hsa-miR-30c-5p","TMED2"
"hsa-miR-30c-5p","MLLT11"
"hsa-miR-30c-5p","TMED10"
"hsa-miR-30c-5p","FERMT2"
"hsa-miR-30c-5p","CHD1"
"hsa-miR-30c-5p","DNAJB4"
"hsa-miR-30c-5p","PWP1"
"hsa-miR-30c-5p","SEC23IP"
"hsa-miR-30c-5p","KLK8"
"hsa-miR-30c-5p","PRAF2"
"hsa-miR-30c-5p","DUSP12"
"hsa-miR-30c-5p","LYPLA2"
"hsa-miR-30c-5p","FMNL2"
"hsa-miR-30c-5p","PTPMT1"
"hsa-miR-30c-5p","THEM4"
"hsa-miR-30c-5p","GALNTL2"
"hsa-miR-30c-5p","CLN5"
"hsa-miR-30c-5p","MSI2"
"hsa-miR-30c-5p","IQGAP3"
"hsa-miR-30c-5p","DNAJC19"
"hsa-miR-30c-5p","GRPEL2"
"hsa-miR-30c-5p","CPOX"
"hsa-miR-30c-5p","PTRH1"
"hsa-miR-30c-5p","KDELC2"
"hsa-miR-30c-5p","CPNE8"
"hsa-miR-30c-5p","CSNK1D"
"hsa-miR-30c-5p","CSRP1"
"hsa-miR-30c-5p","CTNNB1"
"hsa-miR-30c-5p","RDH10"
"hsa-miR-30c-5p","MOSPD2"
"hsa-miR-30c-5p","ADSS"
"hsa-miR-30c-5p","CYP51A1"
"hsa-miR-30c-5p","AP2A1"
"hsa-miR-30c-5p","ZNF384"
"hsa-miR-30c-5p","DSG2"
"hsa-miR-30c-5p","DSP"
"hsa-miR-30c-5p","DSPP"
"hsa-miR-30c-5p","PHC2"
"hsa-miR-30c-5p","EGFR"
"hsa-miR-30c-5p","ARID2"
"hsa-miR-30c-5p","EIF4E"
"hsa-miR-30c-5p","PTPLB"
"hsa-miR-30c-5p","F2"
"hsa-miR-30c-5p","ARL5B"
"hsa-miR-30c-5p","FGF2"
"hsa-miR-30c-5p","FGF13"
"hsa-miR-30c-5p","FNDC3A"
"hsa-miR-30c-5p","TRIM32"
"hsa-miR-30c-5p","PLXND1"
"hsa-miR-30c-5p","RCOR1"
"hsa-miR-30c-5p","SYNE2"
"hsa-miR-30c-5p","VPS39"
"hsa-miR-30c-5p","KIAA0776"
"hsa-miR-30c-5p","KIAA0409"
"hsa-miR-30c-5p","TMED3"
"hsa-miR-30c-5p","HARS2"
"hsa-miR-30c-5p","TRAM1"
"hsa-miR-30c-5p","CARHSP1"
"hsa-miR-30c-5p","CORO1C"
"hsa-miR-30c-5p","ARFIP2"
"hsa-miR-30c-5p","POLA2"
"hsa-miR-30c-5p","SLC7A11"
"hsa-miR-30c-5p","TMEM2"
"hsa-miR-30c-5p","SH3BP4"
"hsa-miR-30c-5p","PISD"
"hsa-miR-30c-5p","IFIT5"
"hsa-miR-30c-5p","NAT6"
"hsa-miR-30c-5p","FRG1"
"hsa-miR-30c-5p","LYCAT"
"hsa-miR-30c-5p","ELMOD2"
"hsa-miR-30c-5p","GAK"
"hsa-miR-30c-5p","TXN2"
"hsa-miR-30c-5p","METTL7A"
"hsa-miR-30c-5p","GALNT1"
"hsa-miR-30c-5p","TMEM87A"
"hsa-miR-30c-5p","ZNF294"
"hsa-miR-30c-5p","RAI14"
"hsa-miR-30c-5p","GARS"
"hsa-miR-30c-5p","GFPT1"
"hsa-miR-30c-5p","CHORDC1"
"hsa-miR-30c-5p","BRPF3"
"hsa-miR-30c-5p","ARFIP1"
"hsa-miR-30c-5p","CHMP2A"
"hsa-miR-30c-5p","RAB30"
"hsa-miR-30c-5p","GNAI2"
"hsa-miR-30c-5p","GPD2"
"hsa-miR-30c-5p","TTC9C"
"hsa-miR-30c-5p","SPRYD4"
"hsa-miR-30c-5p","ARL10"
"hsa-miR-30c-5p","ANPEP"
"hsa-miR-30c-5p","COMMD9"
"hsa-miR-30c-5p","GSTM4"
"hsa-miR-30c-5p","SAC3D1"
"hsa-miR-30c-5p","SNX15"
"hsa-miR-30c-5p","DPP7"
"hsa-miR-30c-5p","SLC25A24"
"hsa-miR-30c-5p","PSAT1"
"hsa-miR-30c-5p","GYS1"
"hsa-miR-30c-5p","ANXA2"
"hsa-miR-30c-5p","HARS"
"hsa-miR-30c-5p","HMGA1"
"hsa-miR-30c-5p","HMOX1"
"hsa-miR-30c-5p","HSPA1A"
"hsa-miR-30c-5p","HSPA1B"
"hsa-miR-30c-5p","DNAJB1"
"hsa-miR-30c-5p","HYAL1"
"hsa-miR-30c-5p","IDH1"
"hsa-miR-30c-5p","IFRD1"
"hsa-miR-30c-5p","AMIGO2"
"hsa-miR-30c-5p","IGF2R"
"hsa-miR-30c-5p","TICAM2"
"hsa-miR-30c-5p","ITGA2"
"hsa-miR-30c-5p","ITGB4"
"hsa-miR-30c-5p","JUN"
"hsa-miR-30c-5p","AGRN"
"hsa-miR-30c-5p","KCNN4"
"hsa-miR-30c-5p","KPNA3"
"hsa-miR-30c-5p","TMEM189"
"hsa-miR-30c-5p","RHOB"
"hsa-miR-30c-5p","KRT85"
"hsa-miR-30c-5p","RHOG"
"hsa-miR-30c-5p","LAMC1"
"hsa-miR-30c-5p","LCP1"
"hsa-miR-30c-5p","ARHGDIA"
"hsa-miR-30c-5p","FADS1"
"hsa-miR-30c-5p","FADS3"
"hsa-miR-30c-5p","ARL2"
"hsa-miR-30c-5p","LPL"
"hsa-miR-30c-5p","LRP1"
"hsa-miR-30c-5p","TACSTD2"
"hsa-miR-30c-5p","SMAD1"
"hsa-miR-30c-5p","MAT2A"
"hsa-miR-30c-5p","MBNL1"
"hsa-miR-30c-5p","MET"
"hsa-miR-30c-5p","MLLT1"
"hsa-miR-30c-5p","MOV10"
"hsa-miR-30c-5p","TMEM41B"
"hsa-miR-30c-5p","MTRR"
"hsa-miR-30c-5p","MYO1E"
"hsa-miR-30c-5p","MYO10"
"hsa-miR-30c-5p","HNRPM"
"hsa-miR-30c-5p","NARS"
"hsa-miR-30c-5p","NCL"
"hsa-miR-30c-5p","NEDD4"
"hsa-miR-30c-5p","NELL1"
"hsa-miR-30c-5p","NOTCH2"
"hsa-miR-30c-5p","NP"
"hsa-miR-30c-5p","ATP2A2"
"hsa-miR-30c-5p","NPR3"
"hsa-miR-30c-5p","NT5E"
"hsa-miR-30c-5p","NUCB1"
"hsa-miR-30c-5p","PAFAH1B2"
"hsa-miR-30c-5p","TMED7"
"hsa-miR-30c-5p","TXNDC12"
"hsa-miR-30c-5p","GOLGA7"
"hsa-miR-30c-5p","HSD17B12"
"hsa-miR-30c-5p","NT5C3"
"hsa-miR-30c-5p","PDE3A"
"hsa-miR-30c-5p","UBE2J1"
"hsa-miR-30c-5p","ANKFY1"
"hsa-miR-30c-5p","PTPLAD1"
"hsa-miR-30c-5p","TAF9B"
"hsa-miR-30c-5p","MRPS33"
"hsa-miR-30c-5p","CDK5RAP1"
"hsa-miR-30c-5p","RAB23"
"hsa-miR-30c-5p","GALNT7"
"hsa-miR-30c-5p","PGM1"
"hsa-miR-30c-5p","SERPINE2"
"hsa-miR-30c-5p","ATP6V1C1"
"hsa-miR-30c-5p","ACP2"
"hsa-miR-30c-5p","PLK1"
"hsa-miR-30c-5p","ATP6V0A1"
"hsa-miR-30c-5p","POLE3"
"hsa-miR-30c-5p","PODXL"
"hsa-miR-30c-5p","POLD2"
"hsa-miR-30c-5p","POLR2C"
"hsa-miR-30c-5p","SLC38A2"
"hsa-miR-30c-5p","FAM105A"
"hsa-miR-30c-5p","TMCO1"
"hsa-miR-30c-5p","GNL3L"
"hsa-miR-30c-5p","ATRX"
"hsa-miR-30c-5p","LY6K"
"hsa-miR-30c-5p","PPIB"
"hsa-miR-30c-5p","CDKAL1"
"hsa-miR-30c-5p","PPL"
"hsa-miR-30c-5p","DUSP23"
"hsa-miR-30c-5p","MRPL20"
"hsa-miR-30c-5p","GPR172B"
"hsa-miR-30c-5p","PPP1R7"
"hsa-miR-30c-5p","PPP2R4"
"hsa-miR-30c-5p","PPP2R5C"
"hsa-miR-30c-5p","PPP3CA"
"hsa-miR-30c-5p","PPP3R1"
"hsa-miR-30c-5p","ABHD10"
"hsa-miR-30c-5p","PPP5C"
"hsa-miR-30c-5p","PRIM1"
"hsa-miR-30c-5p","TRMT1"
"hsa-miR-30c-5p","PRPF40A"
"hsa-miR-30c-5p","TRMU"
"hsa-miR-30c-5p","BRWD2"
"hsa-miR-30c-5p","CEP72"
"hsa-miR-30c-5p","CAND1"
"hsa-miR-30c-5p","PRKCI"
"hsa-miR-30c-5p","PKN2"
"hsa-miR-30c-5p","LRRC8A"
"hsa-miR-30c-5p","POLE4"
"hsa-miR-30c-5p","RTN4"
"hsa-miR-30c-5p","PTBP1"
"hsa-miR-30c-5p","PTGFRN"
"hsa-miR-30c-5p","SCYL1"
"hsa-miR-30c-5p","PTGS2"
"hsa-miR-30c-5p","NUFIP2"
"hsa-miR-30c-5p","AADACL1"
"hsa-miR-30c-5p","WDFY1"
"hsa-miR-30c-5p","RNF213"
"hsa-miR-30c-5p","GPAM"
"hsa-miR-30c-5p","KIAA1618"
"hsa-miR-30c-5p","PTPRF"
"hsa-miR-30c-5p","PTPRJ"
"hsa-miR-30c-5p","PTPRK"
"hsa-miR-30c-5p","PURA"
"hsa-miR-30c-5p","PTBP2"
"hsa-miR-30c-5p","SRPRB"
"hsa-miR-30c-5p","SNX6"
"hsa-miR-30c-5p","RAB6A"
"hsa-miR-30c-5p","RAB27B"
"hsa-miR-30c-5p","RAB5C"
"hsa-miR-30c-5p","RAD23B"
"hsa-miR-30c-5p","RARS"
"hsa-miR-30c-5p","RBMS1"
"hsa-miR-30c-5p","BCKDHB"
"hsa-miR-30c-5p","RCN2"
"hsa-miR-30c-5p","RHEB"
"hsa-miR-30c-5p","SPCS3"
"hsa-miR-30c-5p","CCL13"
"hsa-miR-30c-5p","SDCBP"
"hsa-miR-30c-5p","NCAPG"
"hsa-miR-30c-5p","NXN"
"hsa-miR-30c-5p","ATG3"
"hsa-miR-30c-5p","MOSC1"
"hsa-miR-30c-5p","FNDC3B"
"hsa-miR-30c-5p","GNPNAT1"
"hsa-miR-30c-5p","CDCP1"
"hsa-miR-30c-5p","MRPS24"
"hsa-miR-30c-5p","SLC1A4"
"hsa-miR-30c-5p","SLC7A1"
"hsa-miR-30c-5p","SLC12A2"
"hsa-miR-30c-5p","SLC12A4"
"hsa-miR-30c-5p","SLC25A1"
"hsa-miR-30c-5p","UAP1"
"hsa-miR-30c-5p","SRPR"
"hsa-miR-30c-5p","STRN"
"hsa-miR-30c-5p","SYPL1"
"hsa-miR-30c-5p","THBS1"
"hsa-miR-30c-5p","TLOC1"
"hsa-miR-30c-5p","TNFAIP2"
"hsa-miR-30c-5p","TPM1"
"hsa-miR-30c-5p","TPM2"
"hsa-miR-30c-5p","TPM3"
"hsa-miR-30c-5p","TXNRD1"
"hsa-miR-30c-5p","TYMS"
"hsa-miR-30c-5p","UGT8"
"hsa-miR-30c-5p","WNT5A"
"hsa-miR-30c-5p","CA12"
"hsa-miR-30c-5p","SLC30A1"
"hsa-miR-30c-5p","LUZP1"
"hsa-miR-30c-5p","CACNA2D1"
"hsa-miR-30c-5p","PXDN"
"hsa-miR-30c-5p","IFRD2"
"hsa-miR-30c-5p","ATG9A"
"hsa-miR-30c-5p","TMEM109"
"hsa-miR-30c-5p","BAT2"
"hsa-miR-30c-5p","TMEM43"
"hsa-miR-30c-5p","DHX40"
"hsa-miR-30c-5p","IPO4"
"hsa-miR-30c-5p","SLC25A22"
"hsa-miR-30c-5p","GEMIN7"
"hsa-miR-30c-5p","EHMT1"
"hsa-miR-30c-5p","AGMAT"
"hsa-miR-30c-5p","MRM1"
"hsa-miR-30c-5p","DOCK5"
"hsa-miR-30c-5p","NARG1"
"hsa-miR-30c-5p","CDK5RAP3"
"hsa-miR-30c-5p","SHOC2"
"hsa-miR-30c-5p","AARSD1"
"hsa-miR-30c-5p","SLC25A32"
"hsa-miR-30c-5p","SLC38A1"
"hsa-miR-30c-5p","COIL"
"hsa-miR-30c-5p","UNC93B1"
"hsa-miR-30c-5p","CAPG"
"hsa-miR-30c-5p","ARID1A"
"hsa-miR-30c-5p","PICALM"
"hsa-miR-30c-5p","ADPGK"
"hsa-miR-30c-5p","SH3BGRL3"
"hsa-miR-30c-5p","ABHD11"
"hsa-miR-30c-5p","HSDL1"
"hsa-miR-30c-5p","ATAD3B"
"hsa-miR-30c-5p","RAB34"
"hsa-miR-30c-5p","UTP15"
"hsa-miR-30c-5p","STX7"
"hsa-miR-30c-5p","MLSTD2"
"hsa-miR-30c-5p","FAM96A"
"hsa-miR-30c-5p","LRRC8C"
"hsa-miR-30c-5p","CUL4B"
"hsa-miR-30c-5p","GTPBP3"
"hsa-miR-30c-5p","LMNB2"
"hsa-miR-30c-5p","DOCK7"
"hsa-miR-30c-5p","AP3B1"
"hsa-miR-30c-5p","GFM1"
"hsa-miR-30c-5p","SSNA1"
"hsa-miR-30c-5p","MAP2K1IP1"
"hsa-miR-30c-5p","CBFB"
"hsa-miR-30c-5p","RNMT"
"hsa-miR-30c-5p","TNFSF9"
"hsa-miR-30c-5p","SNAP23"
"hsa-miR-30c-5p","NAPG"
"hsa-miR-30c-5p","TNFRSF10B"
"hsa-miR-30c-5p","TNFRSF10A"
"hsa-miR-30c-5p","PEX11B"
"hsa-miR-30c-5p","NRP1"
"hsa-miR-30c-5p","SQSTM1"
"hsa-miR-30c-5p","AP3D1"
"hsa-miR-30c-5p","P4HA2"
"hsa-miR-30c-5p","PHLDB2"
"hsa-miR-30c-5p","MPZL1"
"hsa-miR-30c-5p","ZNF622"
"hsa-miR-30c-5p","YIF1B"
"hsa-miR-30c-5p","ASH2L"
"hsa-miR-30c-5p","CLDN1"
"hsa-miR-30c-5p","DHX57"
"hsa-miR-30c-5p","SLC16A3"
"hsa-miR-30c-5p","RQCD1"
"hsa-miR-30c-5p","RFT1"
"hsa-miR-30c-5p","AURKB"
"hsa-miR-30c-5p","PDLIM7"
"hsa-miR-30c-5p","DTD1"
"hsa-miR-30c-5p","SLC38A5"
"hsa-miR-30c-5p","GPR56"
"hsa-miR-30c-5p","MARS2"
"hsa-miR-30c-5p","ATP6V1F"
"hsa-miR-30c-5p","TRIP13"
"hsa-miR-30c-5p","VAMP3"
"hsa-miR-30c-5p","SNAP29"
"hsa-miR-30c-5p","SLC9A3R2"
"hsa-miR-30c-5p","UBE4A"
"hsa-miR-30c-5p","SFXN1"
"hsa-miR-30c-5p","FADS2"
"hsa-miR-30c-5p","FHL5"
"hsa-miR-30c-5p","SLC4A7"
"hsa-miR-30c-5p","FXR2"
"hsa-miR-30c-5p","SCAMP1"
"hsa-miR-30c-5p","MPDU1"
"hsa-miR-30c-5p","TMEM59"
"hsa-miR-30c-5p","SFI1"
"hsa-miR-30c-5p","MRC2"
"hsa-miR-30c-5p","RBM19"
"hsa-miR-30c-5p","OAS1"
"hsa-miR-30c-5p","EPHB2"
"hsa-miR-30c-5p","GRM7"
"hsa-miR-30c-5p","PTEN"
"hsa-miR-30c-5p","GAPDH"
"hsa-miR-30c-5p","CSF1"
"hsa-miR-30c-5p","BRCA1"
"hsa-miR-30c-5p","CTGF"
"hsa-miR-30c-5p","RUNX1"
"hsa-miR-30c-5p","UBE2I"
"hsa-miR-30c-5p","KCTD11"
"hsa-miR-30c-5p","LHX1"
"hsa-miR-30c-5p","DGCR8"
"hsa-miR-30c-5p","TP53"
"hsa-miR-30c-5p","RELA"
"hsa-miR-30c-5p","DNM1L"
"hsa-miR-30c-5p","PAH"
"hsa-miR-30c-5p","AKT1"
"hsa-miR-30c-5p","XIAP"
"hsa-miR-30c-5p","BCL2"
"hsa-miR-30c-5p","RAC1"
"hsa-miR-30c-5p","CHST14"
"hsa-miR-30c-5p","SMAD2"
"hsa-miR-30c-5p","TGFB1"
"hsa-miR-30c-5p","TGFBR1"
"hsa-miR-30c-5p","ITGB3"
"hsa-miR-30c-5p","EIF2C2"
"hsa-miR-30c-5p","GRIA2"
"hsa-miR-30c-5p","DMD"
"hsa-miR-30c-5p","ID1"
"hsa-miR-30c-5p","NFYC"
"hsa-miR-30c-5p","SOX2"
"hsa-miR-30c-5p","LIN28"
"hsa-miR-30c-5p","BCL6"
"hsa-miR-30c-5p","PRDM1"
"hsa-miR-30c-5p","CLTC"
"hsa-miR-30c-5p","IFNA1"
"hsa-miR-30c-5p","DMN"
"hsa-miR-30c-5p","NOS1"
"hsa-miR-30c-5p","REG3A"
"hsa-miR-30c-5p","MYBL2"
"hsa-miR-30c-5p","NFKB1"
"hsa-miR-30c-5p","BCL2L1"
"hsa-miR-30c-5p","CD40"
"hsa-miR-30c-5p","SLC6A3"
"hsa-miR-30c-5p","SNCA"
"hsa-miR-30c-5p","MYC"
"hsa-miR-30c-5p","NPC1"
"hsa-miR-30c-5p","BMPER"
"hsa-miR-30c-5p","CAMTA1"
"hsa-miR-30c-5p","ITGB1"
"hsa-miR-30c-5p","CXCL12"
"hsa-miR-30c-5p","RUNX2"
"hsa-miR-30c-5p","CD44"
"hsa-miR-30c-5p","BBS9"
"hsa-miR-30c-5p","SERPINE1"
"hsa-miR-30c-5p","ACVR1"
"hsa-miR-30c-5p","COL2A1"
"hsa-miR-30c-5p","CD226"
"hsa-miR-30c-5p","HMBOX1"
"hsa-miR-30c-5p","GLIS2"
"hsa-miR-30c-5p","ARC"
"hsa-miR-30c-5p","BID"
"hsa-miR-30c-5p","DDX20"
"hsa-miR-30c-5p","EIF2C1"
"hsa-miR-30c-5p","GEMIN4"
"hsa-miR-30c-5p","XPO5"
"hsa-miR-30c-5p","TARBP2"
"hsa-miR-30c-5p","PIWIL1"
"hsa-miR-30c-5p","HUWE1"
"hsa-miR-30c-5p","C1orf183"
"hsa-miR-30c-5p","MAP3K12"
"hsa-miR-30d-5p","TPPP"
"hsa-miR-30d-5p","NKX2-3"
"hsa-miR-30d-5p","DICER1"
"hsa-miR-30d-5p","RNASEN"
"hsa-miR-30d-5p","NOTCH1"
"hsa-miR-30d-5p","PAX3"
"hsa-miR-30d-5p","PAX6"
"hsa-miR-30d-5p","TRIM27"
"hsa-miR-30d-5p","SHH"
"hsa-miR-30d-5p","HMGA1"
"hsa-miR-30d-5p","HMGA2"
"hsa-miR-30d-5p","COMP"
"hsa-miR-30d-5p","GHRHR"
"hsa-miR-30d-5p","CHRD"
"hsa-miR-30d-5p","NOG"
"hsa-miR-30d-5p","CHAF1A"
"hsa-miR-30d-5p","ABCF2"
"hsa-miR-30d-5p","PPIF"
"hsa-miR-30d-5p","SLC25A13"
"hsa-miR-30d-5p","RCAN2"
"hsa-miR-30d-5p","WDR68"
"hsa-miR-30d-5p","CALCOCO2"
"hsa-miR-30d-5p","AKAP8"
"hsa-miR-30d-5p","OPRS1"
"hsa-miR-30d-5p","BET1"
"hsa-miR-30d-5p","CDIPT"
"hsa-miR-30d-5p","C1D"
"hsa-miR-30d-5p","SEC23A"
"hsa-miR-30d-5p","VTI1B"
"hsa-miR-30d-5p","CEBPB"
"hsa-miR-30d-5p","ANP32B"
"hsa-miR-30d-5p","HBXIP"
"hsa-miR-30d-5p","RPP38"
"hsa-miR-30d-5p","SPTLC1"
"hsa-miR-30d-5p","PDLIM5"
"hsa-miR-30d-5p","IGF2BP1"
"hsa-miR-30d-5p","GNA13"
"hsa-miR-30d-5p","CTSC"
"hsa-miR-30d-5p","MTHFD2"
"hsa-miR-30d-5p","SEC24A"
"hsa-miR-30d-5p","PGRMC1"
"hsa-miR-30d-5p","EHMT2"
"hsa-miR-30d-5p","PRSS21"
"hsa-miR-30d-5p","TOMM34"
"hsa-miR-30d-5p","TMED2"
"hsa-miR-30d-5p","MLLT11"
"hsa-miR-30d-5p","TMED10"
"hsa-miR-30d-5p","FERMT2"
"hsa-miR-30d-5p","CHD1"
"hsa-miR-30d-5p","DNAJB4"
"hsa-miR-30d-5p","PWP1"
"hsa-miR-30d-5p","SEC23IP"
"hsa-miR-30d-5p","KLK8"
"hsa-miR-30d-5p","PRAF2"
"hsa-miR-30d-5p","DUSP12"
"hsa-miR-30d-5p","LYPLA2"
"hsa-miR-30d-5p","FMNL2"
"hsa-miR-30d-5p","PTPMT1"
"hsa-miR-30d-5p","THEM4"
"hsa-miR-30d-5p","GALNTL2"
"hsa-miR-30d-5p","CLN5"
"hsa-miR-30d-5p","MSI2"
"hsa-miR-30d-5p","IQGAP3"
"hsa-miR-30d-5p","DNAJC19"
"hsa-miR-30d-5p","GRPEL2"
"hsa-miR-30d-5p","CPOX"
"hsa-miR-30d-5p","PTRH1"
"hsa-miR-30d-5p","KDELC2"
"hsa-miR-30d-5p","CPNE8"
"hsa-miR-30d-5p","CSNK1D"
"hsa-miR-30d-5p","CSRP1"
"hsa-miR-30d-5p","CTNNB1"
"hsa-miR-30d-5p","RDH10"
"hsa-miR-30d-5p","MOSPD2"
"hsa-miR-30d-5p","ADSS"
"hsa-miR-30d-5p","CYP51A1"
"hsa-miR-30d-5p","AP2A1"
"hsa-miR-30d-5p","ZNF384"
"hsa-miR-30d-5p","DSG2"
"hsa-miR-30d-5p","DSP"
"hsa-miR-30d-5p","DSPP"
"hsa-miR-30d-5p","PHC2"
"hsa-miR-30d-5p","EGFR"
"hsa-miR-30d-5p","ARID2"
"hsa-miR-30d-5p","EIF4E"
"hsa-miR-30d-5p","PTPLB"
"hsa-miR-30d-5p","F2"
"hsa-miR-30d-5p","ARL5B"
"hsa-miR-30d-5p","FGF2"
"hsa-miR-30d-5p","FGF13"
"hsa-miR-30d-5p","FNDC3A"
"hsa-miR-30d-5p","TRIM32"
"hsa-miR-30d-5p","PLXND1"
"hsa-miR-30d-5p","RCOR1"
"hsa-miR-30d-5p","SYNE2"
"hsa-miR-30d-5p","VPS39"
"hsa-miR-30d-5p","SYNE1"
"hsa-miR-30d-5p","KIAA0776"
"hsa-miR-30d-5p","KIAA0409"
"hsa-miR-30d-5p","TMED3"
"hsa-miR-30d-5p","HARS2"
"hsa-miR-30d-5p","TRAM1"
"hsa-miR-30d-5p","CARHSP1"
"hsa-miR-30d-5p","CORO1C"
"hsa-miR-30d-5p","ARFIP2"
"hsa-miR-30d-5p","POLA2"
"hsa-miR-30d-5p","SLC7A11"
"hsa-miR-30d-5p","TMEM2"
"hsa-miR-30d-5p","SH3BP4"
"hsa-miR-30d-5p","PISD"
"hsa-miR-30d-5p","IFIT5"
"hsa-miR-30d-5p","NAT6"
"hsa-miR-30d-5p","FRG1"
"hsa-miR-30d-5p","LYCAT"
"hsa-miR-30d-5p","ELMOD2"
"hsa-miR-30d-5p","GAK"
"hsa-miR-30d-5p","TXN2"
"hsa-miR-30d-5p","METTL7A"
"hsa-miR-30d-5p","GALNT1"
"hsa-miR-30d-5p","TMEM87A"
"hsa-miR-30d-5p","ZNF294"
"hsa-miR-30d-5p","RAI14"
"hsa-miR-30d-5p","GARS"
"hsa-miR-30d-5p","GFPT1"
"hsa-miR-30d-5p","CHORDC1"
"hsa-miR-30d-5p","BRPF3"
"hsa-miR-30d-5p","ARFIP1"
"hsa-miR-30d-5p","CHMP2A"
"hsa-miR-30d-5p","RAB30"
"hsa-miR-30d-5p","GNAI2"
