miRNAs,Gene
hsa-miR-30b,SLC25A13
hsa-miR-30b,RCAN2
hsa-miR-30b,WDR68
hsa-miR-30b,CALCOCO2
hsa-miR-30b,AKAP8
hsa-miR-30b,OPRS1
hsa-miR-30b,BET1
hsa-miR-30b,CDIPT
hsa-miR-30b,C1D
hsa-miR-30b,SEC23A
hsa-miR-30b,VTI1B
hsa-miR-30b,CEBPB
hsa-miR-30b,ANP32B
hsa-miR-30b,HBXIP
hsa-miR-30b,RPP38
hsa-miR-30b,SPTLC1
hsa-miR-30b,PDLIM5
hsa-miR-30b,IGF2BP1
hsa-miR-30b,GNA13
hsa-miR-30b,CTSC
hsa-miR-30b,MTHFD2
hsa-miR-30b,SEC24A
hsa-miR-30b,PGRMC1
hsa-miR-30b,EHMT2
hsa-miR-30b,PRSS21
hsa-miR-30b,TOMM34
hsa-miR-30b,TMED2
hsa-miR-30b,MLLT11
hsa-miR-30b,TMED10
hsa-miR-30b,FERMT2
hsa-miR-30b,CHD1
hsa-miR-30b,DNAJB4
hsa-miR-30b,PWP1
hsa-miR-30b,SEC23IP
hsa-miR-30b,KLK8
hsa-miR-30b,PRAF2
hsa-miR-30b,DUSP12
hsa-miR-30b,LYPLA2
hsa-miR-30b,FMNL2
hsa-miR-30b,PTPMT1
hsa-miR-30b,THEM4
hsa-miR-30b,GALNTL2
hsa-miR-30b,CLN5
hsa-miR-30b,MSI2
hsa-miR-30b,IQGAP3
hsa-miR-30b,DNAJC19
hsa-miR-30b,GRPEL2
hsa-miR-30b,CPOX
hsa-miR-30b,PTRH1
hsa-miR-30b,KDELC2
hsa-miR-30b,CPNE8
hsa-miR-30b,CSNK1D
hsa-miR-30b,CSRP1
hsa-miR-30b,CTNNB1
hsa-miR-30b,RDH10
hsa-miR-30b,MOSPD2
hsa-miR-30b,ADSS
hsa-miR-30b,CYP51A1
hsa-miR-30b,AP2A1
hsa-miR-30b,ZNF384
hsa-miR-30b,DSG2
hsa-miR-30b,DSP
hsa-miR-30b,DSPP
hsa-miR-30b,PHC2
hsa-miR-30b,EGFR
hsa-miR-30b,ARID2
hsa-miR-30b,EIF4E
hsa-miR-30b,PTPLB
hsa-miR-30b,F2
hsa-miR-30b,ARL5B
hsa-miR-30b,FGF2
hsa-miR-30b,FGF13
hsa-miR-30b,FNDC3A
hsa-miR-30b,TRIM32
hsa-miR-30b,PLXND1
hsa-miR-30b,RCOR1
hsa-miR-30b,SYNE2
hsa-miR-30b,VPS39
hsa-miR-30b,SYNE1
hsa-miR-30b,KIAA0776
hsa-miR-30b,KIAA0409
hsa-miR-30b,TMED3
hsa-miR-30b,HARS2
hsa-miR-30b,TRAM1
hsa-miR-30b,CARHSP1
hsa-miR-30b,CORO1C
hsa-miR-30b,ARFIP2
hsa-miR-30b,POLA2
hsa-miR-30b,SLC7A11
hsa-miR-30b,TMEM2
hsa-miR-30b,SH3BP4
hsa-miR-30b,PISD
hsa-miR-30b,IFIT5
hsa-miR-30b,NAT6
hsa-miR-30b,FRG1
hsa-miR-30b,LYCAT
hsa-miR-30b,ELMOD2
hsa-miR-30b,GAK
hsa-miR-30b,TXN2
hsa-miR-30b,METTL7A
hsa-miR-30b,GALNT1
hsa-miR-30b,TMEM87A
hsa-miR-30b,ZNF294
hsa-miR-30b,RAI14
hsa-miR-30b,GARS
hsa-miR-30b,GFPT1
hsa-miR-30b,CHORDC1
hsa-miR-30b,BRPF3
hsa-miR-30b,ARFIP1
hsa-miR-30b,CHMP2A
hsa-miR-30b,RAB30
hsa-miR-30b,GNAI2
hsa-miR-30b,GPD2
hsa-miR-30b,TTC9C
hsa-miR-30b,SPRYD4
hsa-miR-30b,ARL10
hsa-miR-30b,ANPEP
hsa-miR-30b,COMMD9
hsa-miR-30b,GSTM4
hsa-miR-30b,SAC3D1
hsa-miR-30b,SNX15
hsa-miR-30b,DPP7
hsa-miR-30b,SLC25A24
hsa-miR-30b,PSAT1
hsa-miR-30b,GYS1
hsa-miR-30b,ANXA2
hsa-miR-30b,HARS
hsa-miR-30b,HMGA1
hsa-miR-30b,HMOX1
hsa-miR-30b,HSPA1A
hsa-miR-30b,HSPA1B
hsa-miR-30b,DNAJB1
hsa-miR-30b,HYAL1
hsa-miR-30b,IDH1
hsa-miR-30b,IFRD1
hsa-miR-30b,AMIGO2
hsa-miR-30b,IGF2R
hsa-miR-30b,TICAM2
hsa-miR-30b,ITGA2
hsa-miR-30b,ITGB4
hsa-miR-30b,JUN
hsa-miR-30b,AGRN
hsa-miR-30b,KCNN4
hsa-miR-30b,KPNA3
hsa-miR-30b,TMEM189
hsa-miR-30b,RHOB
hsa-miR-30b,KRT85
hsa-miR-30b,RHOG
hsa-miR-30b,LAMC1
hsa-miR-30b,LCP1
hsa-miR-30b,ARHGDIA
hsa-miR-30b,FADS1
hsa-miR-30b,FADS3
hsa-miR-30b,ARL2
hsa-miR-30b,LPL
hsa-miR-30b,LRP1
hsa-miR-30b,TACSTD2
hsa-miR-30b,SMAD1
hsa-miR-30b,MAT2A
hsa-miR-30b,MBNL1
hsa-miR-30b,MET
hsa-miR-30b,MLLT1
hsa-miR-30b,MOV10
hsa-miR-30b,TMEM41B
hsa-miR-30b,MTRR
hsa-miR-30b,MYO1E
hsa-miR-30b,MYO10
hsa-miR-30b,HNRPM
hsa-miR-30b,NARS
hsa-miR-30b,NCL
hsa-miR-30b,NEDD4
hsa-miR-30b,NELL1
hsa-miR-30b,NOTCH2
hsa-miR-30b,NP
hsa-miR-30b,ATP2A2
hsa-miR-30b,NPR3
hsa-miR-30b,NT5E
hsa-miR-30b,NUCB1
hsa-miR-30b,PAFAH1B2
hsa-miR-30b,TMED7
hsa-miR-30b,TXNDC12
hsa-miR-30b,GOLGA7
hsa-miR-30b,HSD17B12
hsa-miR-30b,NT5C3
hsa-miR-30b,PDE3A
hsa-miR-30b,UBE2J1
hsa-miR-30b,ANKFY1
hsa-miR-30b,PTPLAD1
hsa-miR-30b,TAF9B
hsa-miR-30b,MRPS33
hsa-miR-30b,CDK5RAP1
hsa-miR-30b,RAB23
hsa-miR-30b,GALNT7
hsa-miR-30b,PGM1
hsa-miR-30b,SERPINE2
hsa-miR-30b,ATP6V1C1
hsa-miR-30b,ACP2
hsa-miR-30b,PLK1
hsa-miR-30b,ATP6V0A1
hsa-miR-30b,POLE3
hsa-miR-30b,PODXL
hsa-miR-30b,POLD2
hsa-miR-30b,POLR2C
hsa-miR-30b,SLC38A2
hsa-miR-30b,FAM105A
hsa-miR-30b,TMCO1
hsa-miR-30b,GNL3L
hsa-miR-30b,ATRX
hsa-miR-30b,LY6K
hsa-miR-30b,PPIB
hsa-miR-30b,CDKAL1
hsa-miR-30b,PPL
hsa-miR-30b,DUSP23
hsa-miR-30b,MRPL20
hsa-miR-30b,GPR172B
hsa-miR-30b,PPP1R7
hsa-miR-30b,PPP2R4
hsa-miR-30b,PPP2R5C
hsa-miR-30b,PPP3CA
hsa-miR-30b,PPP3R1
hsa-miR-30b,ABHD10
hsa-miR-30b,PPP5C
hsa-miR-30b,PRIM1
hsa-miR-30b,TRMT1
hsa-miR-30b,PRPF40A
hsa-miR-30b,TRMU
hsa-miR-30b,BRWD2
hsa-miR-30b,CEP72
hsa-miR-30b,CAND1
hsa-miR-30b,PRKCI
hsa-miR-30b,PKN2
hsa-miR-30b,LRRC8A
hsa-miR-30b,POLE4
hsa-miR-30b,RTN4
hsa-miR-30b,PTBP1
hsa-miR-30b,PTGFRN
hsa-miR-30b,SCYL1
hsa-miR-30b,PTGS2
hsa-miR-30b,NUFIP2
hsa-miR-30b,AADACL1
hsa-miR-30b,WDFY1
hsa-miR-30b,RNF213
hsa-miR-30b,GPAM
hsa-miR-30b,KIAA1618
hsa-miR-30b,PTPRF
hsa-miR-30b,PTPRJ
hsa-miR-30b,PTPRK
hsa-miR-30b,PURA
hsa-miR-30b,PTBP2
hsa-miR-30b,SRPRB
hsa-miR-30b,SNX6
hsa-miR-30b,RAB6A
hsa-miR-30b,RAB27B
hsa-miR-30b,RAB5C
hsa-miR-30b,RAD23B
hsa-miR-30b,RARS
hsa-miR-30b,RBMS1
hsa-miR-30b,BCKDHB
hsa-miR-30b,RCN2
hsa-miR-30b,RHEB
hsa-miR-30b,SPCS3
hsa-miR-30b,CCL13
hsa-miR-30b,SDCBP
hsa-miR-30b,NCAPG
hsa-miR-30b,NXN
hsa-miR-30b,ATG3
hsa-miR-30b,MOSC1
hsa-miR-30b,FNDC3B
hsa-miR-30b,GNPNAT1
hsa-miR-30b,CDCP1
hsa-miR-30b,MRPS24
hsa-miR-30b,SLC1A4
hsa-miR-30b,SLC7A1
hsa-miR-30b,SLC12A2
hsa-miR-30b,SLC12A4
hsa-miR-30b,SLC25A1
hsa-miR-30b,UAP1
hsa-miR-30b,SRPR
hsa-miR-30b,STRN
hsa-miR-30b,SYPL1
hsa-miR-30b,THBS1
hsa-miR-30b,TLOC1
hsa-miR-30b,TNFAIP2
hsa-miR-30b,TPM1
hsa-miR-30b,TPM2
hsa-miR-30b,TPM3
hsa-miR-30b,TXNRD1
hsa-miR-30b,TYMS
hsa-miR-30b,UGT8
hsa-miR-30b,WNT5A
hsa-miR-30b,CA12
hsa-miR-30b,SLC30A1
hsa-miR-30b,LUZP1
hsa-miR-30b,CACNA2D1
hsa-miR-30b,PXDN
hsa-miR-30b,IFRD2
hsa-miR-30b,ATG9A
hsa-miR-30b,TMEM109
hsa-miR-30b,BAT2
hsa-miR-30b,TMEM43
hsa-miR-30b,DHX40
hsa-miR-30b,IPO4
hsa-miR-30b,SLC25A22
hsa-miR-30b,GEMIN7
hsa-miR-30b,EHMT1
hsa-miR-30b,AGMAT
hsa-miR-30b,MRM1
hsa-miR-30b,DOCK5
hsa-miR-30b,NARG1
hsa-miR-30b,CDK5RAP3
hsa-miR-30b,SHOC2
hsa-miR-30b,AARSD1
hsa-miR-30b,SLC25A32
hsa-miR-30b,SLC38A1
hsa-miR-30b,COIL
hsa-miR-30b,UNC93B1
hsa-miR-30b,CAPG
hsa-miR-30b,ARID1A
hsa-miR-30b,PICALM
hsa-miR-30b,ADPGK
hsa-miR-30b,SH3BGRL3
hsa-miR-30b,ABHD11
hsa-miR-30b,HSDL1
hsa-miR-30b,ATAD3B
hsa-miR-30b,RAB34
hsa-miR-30b,UTP15
hsa-miR-30b,STX7
hsa-miR-30b,MLSTD2
hsa-miR-30b,FAM96A
hsa-miR-30b,LRRC8C
hsa-miR-30b,CUL4B
hsa-miR-30b,GTPBP3
hsa-miR-30b,LMNB2
hsa-miR-30b,DOCK7
hsa-miR-30b,AP3B1
hsa-miR-30b,GFM1
hsa-miR-30b,SSNA1
hsa-miR-30b,MAP2K1IP1
hsa-miR-30b,CBFB
hsa-miR-30b,RNMT
hsa-miR-30b,TNFSF9
hsa-miR-30b,SNAP23
hsa-miR-30b,NAPG
hsa-miR-30b,TNFRSF10B
hsa-miR-30b,TNFRSF10A
hsa-miR-30b,PEX11B
hsa-miR-30b,NRP1
hsa-miR-30b,SQSTM1
hsa-miR-30b,AP3D1
hsa-miR-30b,P4HA2
hsa-miR-30b,PHLDB2
hsa-miR-30b,MPZL1
hsa-miR-30b,ZNF622
hsa-miR-30b,YIF1B
hsa-miR-30b,ASH2L
hsa-miR-30b,CLDN1
hsa-miR-30b,DHX57
hsa-miR-30b,SLC16A3
hsa-miR-30b,RQCD1
hsa-miR-30b,RFT1
hsa-miR-30b,AURKB
hsa-miR-30b,PDLIM7
hsa-miR-30b,DTD1
hsa-miR-30b,SLC38A5
hsa-miR-30b,GPR56
hsa-miR-30b,MARS2
hsa-miR-30b,ATP6V1F
hsa-miR-30b,TRIP13
hsa-miR-30b,VAMP3
hsa-miR-30b,SNAP29
hsa-miR-30b,SLC9A3R2
hsa-miR-30b,UBE4A
hsa-miR-30b,SFXN1
hsa-miR-30b,FADS2
hsa-miR-30b,FHL5
hsa-miR-30b,SLC4A7
hsa-miR-30b,FXR2
hsa-miR-30b,SCAMP1
hsa-miR-30b,MPDU1
hsa-miR-30b,TMEM59
hsa-miR-30b,SFI1
hsa-miR-30b,MRC2
hsa-miR-30b,RBM19
hsa-miR-30b,OAS1
hsa-miR-30b,GAPDH
hsa-miR-30b,UBE2I
hsa-miR-30b,BDNF
hsa-miR-30b,E2F3
hsa-miR-30b,LHX1
hsa-miR-30b,DGCR8
hsa-miR-30b,RELA
hsa-miR-30b,DNM1L
hsa-miR-30b,TP53
hsa-miR-30b,PAH
hsa-miR-30b,IKBKB
hsa-miR-30b,TNFSF11
hsa-miR-30b,HIPK3
hsa-miR-30b,CDKN2A
hsa-miR-30b,FSTL1
hsa-miR-30b,MAPK14
hsa-miR-30b,ESR1
hsa-miR-30b,GJA1
hsa-miR-30b,GRIA2
hsa-miR-30b,MYLIP
hsa-miR-30b,ARID4B
hsa-miR-30b,TAC1
hsa-miR-30b,UTRN
hsa-miR-30b,VSNL1
hsa-miR-30b,ACVR1B
hsa-miR-30b,KIAA0152
hsa-miR-30b,AKT1
hsa-miR-30b,XIAP
hsa-miR-30b,BCL2
hsa-miR-30b,CHST14
hsa-miR-30b,SMAD2
hsa-miR-30b,TGFB1
hsa-miR-30b,TGFBR1
hsa-miR-30b,ITGB3
hsa-miR-30b,COX8A
hsa-miR-30b,EIF2C2
hsa-miR-30b,ZIC1
hsa-miR-30b,DMD
hsa-miR-30b,ID1
hsa-miR-30b,ALPL
hsa-miR-30b,SMAD3
hsa-miR-30b,BMP2
hsa-miR-30b,RUNX2
hsa-miR-30b,NFYC
hsa-miR-30b,SOX2
hsa-miR-30b,LIN28
hsa-miR-30b,BCL6
hsa-miR-30b,PRDM1
hsa-miR-30b,CLTC
hsa-miR-30b,IFNA1
hsa-miR-30b,DMN
hsa-miR-30b,NOS1
hsa-miR-30b,REG3A
hsa-miR-30b,CCND1
hsa-miR-30b,MYBL2
hsa-miR-30b,SLC6A3
hsa-miR-30b,SNCA
hsa-miR-30b,IGF1
hsa-miR-30b,BBS9
hsa-miR-30b,MYC
hsa-miR-30b,LILRB4
hsa-miR-30b,FOS
hsa-miR-30b,FOSB
hsa-miR-30b,ZAP70
hsa-miR-30b,CD4
hsa-miR-30b,CD8A
hsa-miR-30b,ODZ1
hsa-miR-30b,ARC
hsa-miR-30b*,TPPP
hsa-miR-30b*,NKX2-3
hsa-miR-30b*,DICER1
hsa-miR-30b*,RNASEN
hsa-miR-30b*,NOTCH1
hsa-miR-30b*,PAX3
hsa-miR-30b*,PAX6
hsa-miR-30b*,TRIM27
hsa-miR-30b*,SHH
hsa-miR-30b*,SOAT1
hsa-miR-30b*,SOCS1
hsa-miR-30b*,CD19
hsa-miR-30b*,IRAK2
hsa-miR-30b*,JAK2
hsa-miR-30b*,HMGA2
hsa-miR-30b*,CHAF1A
hsa-miR-30b*,ABCF2
hsa-miR-30b*,PPIF
hsa-miR-30b*,SLC25A13
hsa-miR-30b*,RCAN2
hsa-miR-30b*,WDR68
hsa-miR-30b*,CALCOCO2
hsa-miR-30b*,AKAP8
hsa-miR-30b*,OPRS1
hsa-miR-30b*,BET1
hsa-miR-30b*,CDIPT
hsa-miR-30b*,C1D
hsa-miR-30b*,SEC23A
hsa-miR-30b*,VTI1B
hsa-miR-30b*,CEBPB
hsa-miR-30b*,ANP32B
hsa-miR-30b*,HBXIP
hsa-miR-30b*,RPP38
hsa-miR-30b*,SPTLC1
hsa-miR-30b*,PDLIM5
hsa-miR-30b*,IGF2BP1
hsa-miR-30b*,GNA13
hsa-miR-30b*,CTSC
hsa-miR-30b*,MTHFD2
hsa-miR-30b*,SEC24A
hsa-miR-30b*,PGRMC1
hsa-miR-30b*,EHMT2
hsa-miR-30b*,PRSS21
hsa-miR-30b*,TOMM34
hsa-miR-30b*,TMED2
hsa-miR-30b*,MLLT11
hsa-miR-30b*,TMED10
hsa-miR-30b*,FERMT2
hsa-miR-30b*,CHD1
hsa-miR-30b*,DNAJB4
hsa-miR-30b*,PWP1
hsa-miR-30b*,SEC23IP
hsa-miR-30b*,KLK8
hsa-miR-30b*,PRAF2
hsa-miR-30b*,DUSP12
hsa-miR-30b*,LYPLA2
hsa-miR-30b*,FMNL2
hsa-miR-30b*,PTPMT1
hsa-miR-30b*,THEM4
hsa-miR-30b*,GALNTL2
hsa-miR-30b*,CLN5
hsa-miR-30b*,MSI2
hsa-miR-30b*,IQGAP3
hsa-miR-30b*,DNAJC19
hsa-miR-30b*,GRPEL2
hsa-miR-30b*,CPOX
hsa-miR-30b*,PTRH1
hsa-miR-30b*,KDELC2
hsa-miR-30b*,CPNE8
hsa-miR-30b*,CSNK1D
hsa-miR-30b*,CSRP1
hsa-miR-30b*,CTNNB1
hsa-miR-30b*,RDH10
hsa-miR-30b*,MOSPD2
hsa-miR-30b*,ADSS
hsa-miR-30b*,CYP51A1
hsa-miR-30b*,AP2A1
hsa-miR-30b*,ZNF384
hsa-miR-30b*,DSG2
hsa-miR-30b*,DSP
hsa-miR-30b*,DSPP
hsa-miR-30b*,PHC2
hsa-miR-30b*,EGFR
hsa-miR-30b*,ARID2
hsa-miR-30b*,EIF4E
hsa-miR-30b*,PTPLB
hsa-miR-30b*,F2
hsa-miR-30b*,ARL5B
hsa-miR-30b*,FGF2
hsa-miR-30b*,FGF13
hsa-miR-30b*,FNDC3A
hsa-miR-30b*,TRIM32
hsa-miR-30b*,PLXND1
hsa-miR-30b*,RCOR1
hsa-miR-30b*,SYNE2
hsa-miR-30b*,VPS39
hsa-miR-30b*,SYNE1
hsa-miR-30b*,KIAA0776
hsa-miR-30b*,KIAA0409
hsa-miR-30b*,TMED3
hsa-miR-30b*,HARS2
hsa-miR-30b*,TRAM1
hsa-miR-30b*,CARHSP1
hsa-miR-30b*,CORO1C
hsa-miR-30b*,ARFIP2
hsa-miR-30b*,POLA2
hsa-miR-30b*,SLC7A11
hsa-miR-30b*,TMEM2
hsa-miR-30b*,SH3BP4
hsa-miR-30b*,PISD
hsa-miR-30b*,IFIT5
hsa-miR-30b*,NAT6
hsa-miR-30b*,FRG1
hsa-miR-30b*,LYCAT
hsa-miR-30b*,ELMOD2
hsa-miR-30b*,GAK
hsa-miR-30b*,TXN2
hsa-miR-30b*,METTL7A
hsa-miR-30b*,GALNT1
hsa-miR-30b*,TMEM87A
hsa-miR-30b*,ZNF294
hsa-miR-30b*,RAI14
hsa-miR-30b*,GARS
hsa-miR-30b*,GFPT1
hsa-miR-30b*,CHORDC1
hsa-miR-30b*,BRPF3
hsa-miR-30b*,ARFIP1
hsa-miR-30b*,CHMP2A
hsa-miR-30b*,RAB30
hsa-miR-30b*,GNAI2
hsa-miR-30b*,GPD2
hsa-miR-30b*,TTC9C
hsa-miR-30b*,SPRYD4
hsa-miR-30b*,ARL10
hsa-miR-30b*,ANPEP
hsa-miR-30b*,COMMD9
hsa-miR-30b*,GSTM4
hsa-miR-30b*,SAC3D1
hsa-miR-30b*,SNX15
hsa-miR-30b*,DPP7
hsa-miR-30b*,SLC25A24
hsa-miR-30b*,PSAT1
hsa-miR-30b*,GYS1
hsa-miR-30b*,ANXA2
hsa-miR-30b*,HARS
hsa-miR-30b*,HMGA1
hsa-miR-30b*,HMOX1
hsa-miR-30b*,HSPA1A
hsa-miR-30b*,HSPA1B
hsa-miR-30b*,DNAJB1
hsa-miR-30b*,HYAL1
hsa-miR-30b*,IDH1
hsa-miR-30b*,IFRD1
hsa-miR-30b*,AMIGO2
hsa-miR-30b*,IGF2R
hsa-miR-30b*,TICAM2
hsa-miR-30b*,ITGA2
hsa-miR-30b*,ITGB4
hsa-miR-30b*,JUN
hsa-miR-30b*,AGRN
hsa-miR-30b*,KCNN4
hsa-miR-30b*,KPNA3
hsa-miR-30b*,TMEM189
hsa-miR-30b*,RHOB
hsa-miR-30b*,KRT85
hsa-miR-30b*,RHOG
hsa-miR-30b*,LAMC1
hsa-miR-30b*,LCP1
hsa-miR-30b*,ARHGDIA
hsa-miR-30b*,FADS1
hsa-miR-30b*,FADS3
hsa-miR-30b*,ARL2
hsa-miR-30b*,LPL
hsa-miR-30b*,LRP1
hsa-miR-30b*,TACSTD2
hsa-miR-30b*,SMAD1
hsa-miR-30b*,MAT2A
hsa-miR-30b*,MBNL1
hsa-miR-30b*,MET
hsa-miR-30b*,MLLT1
hsa-miR-30b*,MOV10
hsa-miR-30b*,TMEM41B
hsa-miR-30b*,MTRR
hsa-miR-30b*,MYO1E
hsa-miR-30b*,MYO10
hsa-miR-30b*,HNRPM
hsa-miR-30b*,NARS
hsa-miR-30b*,NCL
hsa-miR-30b*,NEDD4
hsa-miR-30b*,NELL1
hsa-miR-30b*,NOTCH2
hsa-miR-30b*,NP
hsa-miR-30b*,ATP2A2
hsa-miR-30b*,NPR3
hsa-miR-30b*,NT5E
hsa-miR-30b*,NUCB1
hsa-miR-30b*,PAFAH1B2
hsa-miR-30b*,TMED7
hsa-miR-30b*,TXNDC12
hsa-miR-30b*,GOLGA7
hsa-miR-30b*,HSD17B12
hsa-miR-30b*,NT5C3
hsa-miR-30b*,PDE3A
hsa-miR-30b*,UBE2J1
hsa-miR-30b*,ANKFY1
hsa-miR-30b*,PTPLAD1
hsa-miR-30b*,TAF9B
hsa-miR-30b*,MRPS33
hsa-miR-30b*,CDK5RAP1
hsa-miR-30b*,RAB23
hsa-miR-30b*,GALNT7
hsa-miR-30b*,PGM1
hsa-miR-30b*,SERPINE2
hsa-miR-30b*,ATP6V1C1
hsa-miR-30b*,ACP2
hsa-miR-30b*,PLK1
hsa-miR-30b*,ATP6V0A1
hsa-miR-30b*,POLE3
hsa-miR-30b*,PODXL
hsa-miR-30b*,POLD2
hsa-miR-30b*,POLR2C
hsa-miR-30b*,SLC38A2
hsa-miR-30b*,FAM105A
hsa-miR-30b*,TMCO1
hsa-miR-30b*,GNL3L
hsa-miR-30b*,ATRX
hsa-miR-30b*,LY6K
hsa-miR-30b*,PPIB
hsa-miR-30b*,CDKAL1
hsa-miR-30b*,PPL
hsa-miR-30b*,DUSP23
hsa-miR-30b*,MRPL20
hsa-miR-30b*,GPR172B
hsa-miR-30b*,PPP1R7
hsa-miR-30b*,PPP2R4
hsa-miR-30b*,PPP2R5C
hsa-miR-30b*,PPP3CA
hsa-miR-30b*,PPP3R1
hsa-miR-30b*,ABHD10
hsa-miR-30b*,PPP5C
hsa-miR-30b*,PRIM1
hsa-miR-30b*,TRMT1
hsa-miR-30b*,PRPF40A
hsa-miR-30b*,TRMU
hsa-miR-30b*,BRWD2
hsa-miR-30b*,CEP72
hsa-miR-30b*,CAND1
hsa-miR-30b*,PRKCI
hsa-miR-30b*,PKN2
hsa-miR-30b*,LRRC8A
hsa-miR-30b*,POLE4
hsa-miR-30b*,RTN4
hsa-miR-30b*,PTBP1
hsa-miR-30b*,PTGFRN
hsa-miR-30b*,SCYL1
hsa-miR-30b*,PTGS2
hsa-miR-30b*,NUFIP2
hsa-miR-30b*,AADACL1
hsa-miR-30b*,WDFY1
hsa-miR-30b*,RNF213
hsa-miR-30b*,GPAM
hsa-miR-30b*,KIAA1618
hsa-miR-30b*,PTPRF
hsa-miR-30b*,PTPRJ
hsa-miR-30b*,PTPRK
hsa-miR-30b*,PURA
hsa-miR-30b*,PTBP2
hsa-miR-30b*,SRPRB
hsa-miR-30b*,SNX6
hsa-miR-30b*,RAB6A
hsa-miR-30b*,RAB27B
hsa-miR-30b*,RAB5C
hsa-miR-30b*,RAD23B
hsa-miR-30b*,RARS
hsa-miR-30b*,RBMS1
hsa-miR-30b*,BCKDHB
hsa-miR-30b*,RCN2
hsa-miR-30b*,RHEB
hsa-miR-30b*,SPCS3
hsa-miR-30b*,CCL13
hsa-miR-30b*,SDCBP
hsa-miR-30b*,NCAPG
hsa-miR-30b*,NXN
hsa-miR-30b*,ATG3
hsa-miR-30b*,MOSC1
hsa-miR-30b*,FNDC3B
hsa-miR-30b*,GNPNAT1
hsa-miR-30b*,CDCP1
hsa-miR-30b*,MRPS24
hsa-miR-30b*,SLC1A4
hsa-miR-30b*,SLC7A1
hsa-miR-30b*,SLC12A2
hsa-miR-30b*,SLC12A4
hsa-miR-30b*,SLC25A1
hsa-miR-30b*,UAP1
hsa-miR-30b*,SRPR
hsa-miR-30b*,STRN
hsa-miR-30b*,SYPL1
hsa-miR-30b*,THBS1
hsa-miR-30b*,TLOC1
hsa-miR-30b*,TNFAIP2
hsa-miR-30b*,TPM1
hsa-miR-30b*,TPM2
hsa-miR-30b*,TPM3
hsa-miR-30b*,TXNRD1
hsa-miR-30b*,TYMS
hsa-miR-30b*,UGT8
hsa-miR-30b*,WNT5A
hsa-miR-30b*,CA12
hsa-miR-30b*,SLC30A1
hsa-miR-30b*,LUZP1
hsa-miR-30b*,CACNA2D1
hsa-miR-30b*,PXDN
hsa-miR-30b*,IFRD2
hsa-miR-30b*,ATG9A
hsa-miR-30b*,TMEM109
hsa-miR-30b*,BAT2
hsa-miR-30b*,TMEM43
hsa-miR-30b*,DHX40
hsa-miR-30b*,IPO4
hsa-miR-30b*,SLC25A22
hsa-miR-30b*,GEMIN7
hsa-miR-30b*,EHMT1
hsa-miR-30b*,AGMAT
hsa-miR-30b*,MRM1
hsa-miR-30b*,DOCK5
hsa-miR-30b*,NARG1
hsa-miR-30b*,CDK5RAP3
hsa-miR-30b*,SHOC2
hsa-miR-30b*,AARSD1
hsa-miR-30b*,SLC25A32
hsa-miR-30b*,SLC38A1
hsa-miR-30b*,COIL
hsa-miR-30b*,UNC93B1
hsa-miR-30b*,CAPG
hsa-miR-30b*,ARID1A
hsa-miR-30b*,PICALM
hsa-miR-30b*,ADPGK
hsa-miR-30b*,SH3BGRL3
hsa-miR-30b*,ABHD11
hsa-miR-30b*,HSDL1
hsa-miR-30b*,ATAD3B
hsa-miR-30b*,RAB34
hsa-miR-30b*,UTP15
hsa-miR-30b*,STX7
hsa-miR-30b*,MLSTD2
hsa-miR-30b*,FAM96A
hsa-miR-30b*,LRRC8C
hsa-miR-30b*,CUL4B
hsa-miR-30b*,GTPBP3
hsa-miR-30b*,LMNB2
hsa-miR-30b*,DOCK7
hsa-miR-30b*,AP3B1
hsa-miR-30b*,GFM1
hsa-miR-30b*,SSNA1
hsa-miR-30b*,MAP2K1IP1
hsa-miR-30b*,CBFB
hsa-miR-30b*,RNMT
hsa-miR-30b*,TNFSF9
hsa-miR-30b*,SNAP23
hsa-miR-30b*,NAPG
hsa-miR-30b*,TNFRSF10B
hsa-miR-30b*,TNFRSF10A
hsa-miR-30b*,PEX11B
hsa-miR-30b*,NRP1
hsa-miR-30b*,SQSTM1
hsa-miR-30b*,AP3D1
hsa-miR-30b*,P4HA2
hsa-miR-30b*,PHLDB2
hsa-miR-30b*,MPZL1
hsa-miR-30b*,ZNF622
hsa-miR-30b*,YIF1B
hsa-miR-30b*,ASH2L
hsa-miR-30b*,CLDN1
hsa-miR-30b*,DHX57
hsa-miR-30b*,SLC16A3
hsa-miR-30b*,RQCD1
hsa-miR-30b*,RFT1
hsa-miR-30b*,AURKB
hsa-miR-30b*,PDLIM7
hsa-miR-30b*,DTD1
hsa-miR-30b*,SLC38A5
hsa-miR-30b*,GPR56
hsa-miR-30b*,MARS2
hsa-miR-30b*,ATP6V1F
hsa-miR-30b*,TRIP13
hsa-miR-30b*,VAMP3
hsa-miR-30b*,SNAP29
hsa-miR-30b*,SLC9A3R2
hsa-miR-30b*,UBE4A
hsa-miR-30b*,SFXN1
hsa-miR-30b*,FADS2
hsa-miR-30b*,FHL5
hsa-miR-30b*,SLC4A7
hsa-miR-30b*,FXR2
hsa-miR-30b*,SCAMP1
hsa-miR-30b*,MPDU1
hsa-miR-30b*,TMEM59
hsa-miR-30b*,SFI1
hsa-miR-30b*,MRC2
hsa-miR-30b*,RBM19
hsa-miR-30b*,OAS1
hsa-miR-30b*,GAPDH
