mir,gene
hsa-miR-378a-3p,OCRL
hsa-miR-378a-3p,MRPL37
hsa-miR-378a-3p,FOXC1
hsa-miR-378a-3p,TIGD1
hsa-miR-378a-3p,CSTF3
hsa-miR-378a-3p,FOXRED2
hsa-miR-378a-3p,NME4
hsa-miR-378a-3p,PTBP1
hsa-miR-378a-3p,KPNA6
hsa-miR-378a-3p,SLC22A23
hsa-miR-378a-3p,OXSR1
hsa-miR-378a-3p,RTN3
hsa-miR-378a-3p,KLHL15
hsa-miR-378a-3p,HSP90AA1
hsa-miR-378a-3p,BYSL
hsa-miR-378a-3p,VPS13C
hsa-miR-378a-3p,BLOC1S3
hsa-miR-378a-3p,RPS7
hsa-miR-378a-3p,NOLC1
hsa-miR-378a-3p,YWHAZ
hsa-miR-378a-3p,MLF1
hsa-miR-378a-3p,STXBP1
hsa-miR-378a-3p,STXBP3
hsa-miR-378a-3p,WNK1
hsa-miR-378a-3p,FLNA
hsa-miR-378a-3p,FAM118A
hsa-miR-378a-3p,RABEP2
hsa-miR-378a-3p,RNPS1
hsa-miR-378a-3p,LDHA
hsa-miR-378a-3p,CEP164
hsa-miR-378a-5p,SUFU
hsa-miR-378a-5p,TUSC2
hsa-miR-378a-5p,PPARGC1A
hsa-miR-378a-5p,SART3
hsa-miR-378a-5p,NT5DC3
hsa-miR-378a-5p,TALDO1
hsa-miR-378a-5p,SYDE2
hsa-miR-378a-5p,AKAP8L
hsa-miR-378a-5p,COX1
hsa-miR-378a-5p,SLC16A9
hsa-miR-378a-5p,HNRNPDL
hsa-miR-378a-5p,CHD2
hsa-miR-378a-5p,ETNK1
hsa-miR-378a-5p,AARS2
hsa-miR-378a-5p,UBR4
hsa-miR-378a-5p,ARC
hsa-miR-378a-5p,BRAF
hsa-miR-378a-5p,MTL5
hsa-miR-378a-5p,C1QBP
hsa-miR-378a-5p,BRIP1
hsa-miR-378a-5p,FAM115A
hsa-miR-378a-5p,SDF4
hsa-miR-378a-5p,EIF3D
hsa-miR-378a-5p,YEATS2
hsa-miR-378a-5p,MYO1B
hsa-miR-378a-5p,IGSF3
hsa-miR-378a-5p,CACTIN
hsa-miR-378a-5p,GDE1
hsa-miR-378a-5p,CHTF18
hsa-miR-378a-5p,IMPDH2
hsa-miR-378a-5p,ZNF485
hsa-miR-378a-5p,HSPA1B
hsa-miR-378a-5p,TPR
hsa-miR-378a-5p,ING3
hsa-miR-378a-5p,PRMT1
hsa-miR-378a-5p,DNAJC14
hsa-miR-378a-5p,CYB561A3
hsa-miR-378a-5p,MOGS
hsa-miR-378a-5p,BAG6
hsa-miR-378a-5p,AP4B1
hsa-miR-378a-5p,ACTN4
hsa-miR-378a-5p,RAP2B
hsa-miR-378a-5p,EIF4A1
hsa-miR-378a-5p,ZNF646
hsa-miR-378a-5p,SET
hsa-miR-378a-5p,IQSEC1
hsa-miR-378a-5p,KXD1
hsa-miR-378a-5p,POLR2F
hsa-miR-378a-5p,FTSJD1
hsa-miR-378a-5p,PTOV1
hsa-miR-378a-5p,PSMD3
hsa-miR-378a-5p,ASXL2
hsa-miR-378a-5p,FYCO1
hsa-miR-378a-5p,YWHAB
hsa-miR-378c,DDX17
hsa-miR-378c,RPS7
hsa-miR-378c,SEC31A
hsa-miR-378c,KDM8
hsa-miR-378c,ANO4
hsa-miR-379-5p,IL11
hsa-miR-383-5p,IRF1
hsa-miR-383-5p,VEGFA
hsa-miR-383-5p,IGF1R
hsa-miR-383-5p,PRDX3
hsa-miR-384,NTRK3
hsa-miR-3909,CARHSP1
hsa-miR-3909,PLEKHM1
hsa-miR-3909,HIST1H3B
hsa-miR-3909,HIST1H3A
hsa-miR-3909,DLGAP4
hsa-miR-3928-3p,PTPRT
hsa-miR-3928-3p,VPS37B
hsa-miR-3928-3p,COL6A2
hsa-miR-3928-3p,ISX
hsa-miR-3929,MDM2
hsa-miR-3934-5p,CAPZB
hsa-miR-3934-5p,TUBA1B
hsa-miR-3934-5p,COX2
hsa-miR-3943,RPS2
hsa-miR-3943,HSP90AA1
hsa-miR-3943,CD63
hsa-miR-409-3p,PHF10
hsa-miR-409-3p,FGB
hsa-miR-409-3p,FGA
hsa-miR-409-3p,FGG
hsa-miR-409-3p,ANG
hsa-miR-409-3p,IFNG
hsa-miR-412-3p,ACVR1C
hsa-miR-421,RBMXL1
hsa-miR-421,CBX7
hsa-miR-421,ATM
hsa-miR-421,NSL1
hsa-miR-421,SRSF7
hsa-miR-421,GID8
hsa-miR-421,EIF3K
hsa-miR-421,MAPK8
hsa-miR-421,LIMS1
hsa-miR-421,ZNF30
hsa-miR-421,GID4
hsa-miR-421,DDX39A
hsa-miR-421,ZNF678
hsa-miR-421,MIS18BP1
hsa-miR-421,NXPE3
hsa-miR-421,RNF138
hsa-miR-421,LIN7C
hsa-miR-421,RGMB
hsa-miR-421,SREK1IP1
hsa-miR-421,TAF9
hsa-miR-421,NR6A1
hsa-miR-421,CD46
hsa-miR-421,NDC1
hsa-miR-421,CREBZF
hsa-miR-421,POLR2D
hsa-miR-421,CEBPB
hsa-miR-421,FAM160B1
hsa-miR-421,VAPA
hsa-miR-421,DDX3X
hsa-miR-421,CREBRF
hsa-miR-421,FAM122A
hsa-miR-421,DNAJC27
hsa-miR-421,ZFP36L2
hsa-miR-421,RND3
hsa-miR-421,ATG2B
hsa-miR-421,TTC37
hsa-miR-421,RBBP7
hsa-miR-421,AFF4
hsa-miR-421,NIPBL
hsa-miR-421,LMCD1
hsa-miR-421,RANBP2
hsa-miR-421,USO1
hsa-miR-421,AP3B1
hsa-miR-421,PAXBP1
hsa-miR-421,PPARGC1A
hsa-miR-421,FAT2
hsa-miR-421,MTHFD2
hsa-miR-421,GCSH
hsa-miR-421,LARS2
hsa-miR-421,RPL18A
hsa-miR-421,EIF4A1
hsa-miR-421,DUSP3
hsa-miR-421,PHKA1
hsa-miR-421,HIST2H4B
hsa-miR-421,DDX20
hsa-miR-421,CAP1
hsa-miR-421,ACOT9
hsa-miR-421,EIF4G2
hsa-miR-421,MSL3
hsa-miR-421,CEP57
hsa-miR-421,RPL26L1
hsa-miR-421,PCNXL4
hsa-miR-421,SENP7
hsa-miR-421,DOK4
hsa-miR-421,OTUD1
hsa-miR-421,CDC42SE2
hsa-miR-421,MRPL38
hsa-miR-421,ATXN2L
hsa-miR-421,TSR1
hsa-miR-421,GFOD2
hsa-miR-421,RAB2B
hsa-miR-421,PPP1R13B
hsa-miR-421,NPM1
hsa-miR-421,PARP10
hsa-miR-421,PQLC2
hsa-miR-421,SLC25A6
hsa-miR-421,PRR7
hsa-miR-421,AGO1
hsa-miR-421,FBXO11
hsa-miR-421,AHNAK
hsa-miR-421,GRK6
hsa-miR-421,SLIT1
hsa-miR-421,SLC9A6
hsa-miR-421,FAM172A
hsa-miR-421,SPECC1L
hsa-miR-421,2-Sep
hsa-miR-421,CTC1
hsa-miR-421,CDC37
hsa-miR-421,ZNF280C
hsa-miR-421,ISY1
hsa-miR-421,ZMYND8
hsa-miR-421,SRP9
hsa-miR-421,GAREML
hsa-miR-421,INPP4A
hsa-miR-421,MLXIP
hsa-miR-421,DUS3L
hsa-miR-421,FKBP8
hsa-miR-421,DNAJC16
hsa-miR-421,COPRS
hsa-miR-421,TUBA1B
hsa-miR-421,CASP2
hsa-miR-421,RPS18
hsa-miR-421,HSP90AA1
hsa-miR-421,COPA
hsa-miR-421,RAB11FIP1
hsa-miR-421,RHOB
hsa-miR-421,PSME1
hsa-miR-421,MCFD2
hsa-miR-421,CNOT1
hsa-miR-421,ZC3H7B
hsa-miR-421,AMZ2
hsa-miR-421,HTT
hsa-miR-421,LBR
hsa-miR-421,NCDN
hsa-miR-421,RASL10B
hsa-miR-421,RIF1
hsa-miR-421,EEF1A1
hsa-miR-421,ITPK1
hsa-miR-421,RPS10
hsa-miR-421,SRPR
hsa-miR-421,FAM168B
hsa-miR-421,CMAS
hsa-miR-421,TRIM27
hsa-miR-421,NR3C1
hsa-miR-421,ATP6V0C
hsa-miR-421,ZXDA
hsa-miR-421,SFXN1
hsa-miR-421,DFFB
hsa-miR-421,RASAL1
hsa-miR-421,KIAA0100
hsa-miR-421,CD276
hsa-miR-421,RHOBTB2
hsa-miR-421,SMCHD1
hsa-miR-421,FAM32A
hsa-miR-421,RAB26
hsa-miR-421,TMEM109
hsa-miR-421,NCAPG
hsa-miR-421,PRCC
hsa-miR-421,PPP2CB
hsa-miR-421,PHLPP2
hsa-miR-421,RALGAPB
hsa-miR-421,HADHA
hsa-miR-421,LEPREL4
hsa-miR-422a,CYP8B1
hsa-miR-422a,CYP7A1
hsa-miR-422a,RPS7
hsa-miR-422a,MLF1
hsa-miR-423-3p,CDKN1A
hsa-miR-423-3p,KIF2C
hsa-miR-423-3p,TATDN2
hsa-miR-423-3p,ATXN7
hsa-miR-423-3p,PAPD7
hsa-miR-423-3p,NACC2
hsa-miR-423-3p,PUM1
hsa-miR-423-3p,SLC11A2
hsa-miR-423-3p,ZC3H4
hsa-miR-423-3p,ESRRA
hsa-miR-423-3p,RAP2C
hsa-miR-423-3p,YIPF5
hsa-miR-423-3p,IRGQ
hsa-miR-423-3p,KDSR
hsa-miR-423-3p,AP2M1
hsa-miR-423-3p,NDE1
hsa-miR-423-3p,APPL1
hsa-miR-423-3p,PTPRK
hsa-miR-423-3p,LURAP1
hsa-miR-423-3p,UQCRB
hsa-miR-423-3p,EIF3B
hsa-miR-423-3p,RANBP2
hsa-miR-423-3p,RPL26
hsa-miR-423-3p,POLR3H
hsa-miR-423-3p,AGO1
hsa-miR-423-3p,COPA
hsa-miR-423-3p,C17orf70
hsa-miR-423-3p,CHCHD3
hsa-miR-423-3p,EEF1A1
hsa-miR-423-3p,NTN1
hsa-miR-423-3p,HIST1H3D
hsa-miR-423-3p,PABPC1
hsa-miR-423-3p,MTA2
hsa-miR-423-3p,CALR
hsa-miR-423-3p,H1F0
hsa-miR-423-3p,DPYSL3
hsa-miR-423-3p,RPL4
hsa-miR-423-3p,IRAK1
hsa-miR-423-3p,INCENP
hsa-miR-423-3p,ATP6V0D1
hsa-miR-423-3p,SRPR
hsa-miR-423-3p,FLII
hsa-miR-423-3p,ALAS1
hsa-miR-423-3p,PSMD1
hsa-miR-423-3p,NPTX2
hsa-miR-423-3p,SLC25A6
hsa-miR-423-3p,KIAA1524
hsa-miR-423-3p,FLOT2
hsa-miR-423-3p,SF3B1
hsa-miR-423-3p,ETF1
hsa-miR-423-3p,EAF1
hsa-miR-423-3p,HSPA1B
hsa-miR-423-3p,RBM15B
hsa-miR-423-3p,PDCL
hsa-miR-423-3p,SPEN
hsa-miR-423-3p,MCMBP
hsa-miR-423-3p,ZNF420
hsa-miR-423-3p,CYFIP2
hsa-miR-423-3p,ROBO1
hsa-miR-423-3p,USMG5
hsa-miR-423-3p,LARP1B
hsa-miR-423-3p,GLDC
hsa-miR-423-3p,COMMD9
hsa-miR-423-3p,FADS2
hsa-miR-423-3p,DDX46
hsa-miR-423-3p,HNRNPUL1
hsa-miR-423-3p,MRPS18A
hsa-miR-423-3p,EWSR1
hsa-miR-423-3p,PPP2R1B
hsa-miR-423-3p,CDK7
hsa-miR-423-3p,ZNF503
hsa-miR-423-3p,CNOT1
hsa-miR-423-3p,MOGS
hsa-miR-423-3p,CYTB
hsa-miR-423-3p,NUBP1
hsa-miR-423-3p,LYPLA2
hsa-miR-423-3p,WNK1
hsa-miR-423-3p,PUS3
hsa-miR-423-3p,NUDT2
hsa-miR-423-3p,SEPN1
hsa-miR-423-3p,UBE4B
hsa-miR-423-3p,EIF3C
hsa-miR-423-3p,RPL3
hsa-miR-423-3p,SCML2
hsa-miR-423-3p,B4GALNT3
hsa-miR-423-3p,LRRC8B
hsa-miR-423-3p,GCN1L1
hsa-miR-423-3p,PML
hsa-miR-423-3p,POM121
hsa-miR-423-3p,BAZ1B
hsa-miR-423-3p,MCM2
hsa-miR-423-3p,TMEM9B
hsa-miR-423-3p,NUPL1
hsa-miR-423-3p,RBBP4
hsa-miR-423-3p,ARHGEF2
hsa-miR-423-3p,C6orf106
hsa-miR-423-3p,PELP1
hsa-miR-423-3p,LARP4
hsa-miR-423-3p,SMARCD2
hsa-miR-423-3p,RXRA
hsa-miR-423-3p,PSMB5
hsa-miR-423-3p,EIF4B
hsa-miR-423-3p,PSMD8
hsa-miR-423-3p,PTMS
hsa-miR-423-3p,TBCE
hsa-miR-423-3p,STOML2
hsa-miR-423-3p,UPF1
hsa-miR-423-3p,SET
hsa-miR-423-3p,IGF2R
hsa-miR-423-3p,SRSF1
hsa-miR-423-3p,SPTBN1
hsa-miR-423-3p,XRCC6
hsa-miR-423-3p,KLHL15
hsa-miR-423-3p,MAPK3
hsa-miR-423-3p,LRR1
hsa-miR-423-3p,RNF185
hsa-miR-423-3p,WIZ
hsa-miR-423-3p,FBRSL1
hsa-miR-423-3p,RTCB
hsa-miR-423-3p,PEPD
hsa-miR-423-3p,SLC30A6
hsa-miR-423-3p,MYB
hsa-miR-423-3p,NARF
hsa-miR-423-3p,TXLNA
hsa-miR-423-3p,AKT2
hsa-miR-423-3p,KIAA0319L
hsa-miR-423-3p,MRFAP1
hsa-miR-423-3p,ZNF324
hsa-miR-423-3p,METTL16
hsa-miR-423-3p,MIB2
hsa-miR-423-3p,PFKL
hsa-miR-423-3p,SMC1A
hsa-miR-423-3p,NPEPPS
hsa-miR-423-3p,SF3B4
hsa-miR-423-3p,RAI14
hsa-miR-423-3p,SZT2
hsa-miR-423-3p,RPLP1
hsa-miR-423-3p,CCNT2
hsa-miR-423-3p,RPS2
hsa-miR-423-3p,RRP1
hsa-miR-423-3p,SUCLG1
hsa-miR-423-3p,KIDINS220
hsa-miR-423-3p,HIAT1
hsa-miR-423-3p,FEM1A
hsa-miR-423-3p,ZFYVE20
hsa-miR-423-3p,KIAA1671
hsa-miR-423-3p,C22orf42
hsa-miR-423-3p,LSM4
hsa-miR-423-3p,FOXJ2
hsa-miR-423-3p,KIF1A
hsa-miR-423-3p,HGS
hsa-miR-423-3p,SF3B3
hsa-miR-423-3p,WHSC1
hsa-miR-423-3p,QPRT
hsa-miR-423-3p,ADCY1
hsa-miR-423-3p,RPP25L
hsa-miR-423-3p,MTHFR
hsa-miR-423-3p,NAA10
hsa-miR-423-3p,TLE1
hsa-miR-423-3p,TNPO3
hsa-miR-423-3p,C1orf56
hsa-miR-423-3p,KDELR1
hsa-miR-423-3p,DGCR6L
hsa-miR-423-3p,HLA-C
hsa-miR-423-3p,SH2B1
hsa-miR-423-3p,AMMECR1L
hsa-miR-423-3p,PPAN
hsa-miR-423-3p,PTCD2
hsa-miR-423-3p,FRMD4A
hsa-miR-423-3p,SHMT2
hsa-miR-423-3p,TAGLN2
hsa-miR-423-3p,GPS1
hsa-miR-423-3p,SAC3D1
hsa-miR-423-3p,ZFYVE27
hsa-miR-423-3p,MAP3K1
hsa-miR-423-3p,EIF5A
hsa-miR-423-3p,MRPL12
hsa-miR-423-3p,ATP8B2
hsa-miR-423-3p,SLC25A15
hsa-miR-423-3p,TRPM2
hsa-miR-423-3p,ARFGAP1
hsa-miR-423-3p,DDX56
hsa-miR-423-3p,HNRNPA0
hsa-miR-423-3p,APP
hsa-miR-423-3p,FBXL19
hsa-miR-423-3p,HDLBP
hsa-miR-423-3p,CEP78
hsa-miR-423-3p,LYPD1
hsa-miR-423-3p,IER3IP1
hsa-miR-423-3p,YWHAQ
hsa-miR-423-3p,SMARCA2
hsa-miR-423-3p,FASN
hsa-miR-423-3p,ABHD12
hsa-miR-423-3p,HOXD13
hsa-miR-423-3p,MICALL1
hsa-miR-423-3p,ZNF561
hsa-miR-423-3p,NT5DC2
hsa-miR-423-3p,NUP210
hsa-miR-423-3p,PKM
hsa-miR-423-3p,POLR2L
hsa-miR-423-3p,UBE2J2
hsa-miR-423-3p,RNF213
hsa-miR-423-3p,REEP2
hsa-miR-423-3p,URB2
hsa-miR-423-5p,RABAC1
hsa-miR-423-5p,NMD3
hsa-miR-423-5p,YWHAZ
hsa-miR-423-5p,RGPD2
hsa-miR-423-5p,TSPYL6
hsa-miR-423-5p,HIST2H2BE
hsa-miR-423-5p,USP6
hsa-miR-423-5p,PGAM4
hsa-miR-423-5p,DIP2A
hsa-miR-423-5p,NOS1AP
hsa-miR-423-5p,IGDCC4
hsa-miR-423-5p,RC3H1
hsa-miR-423-5p,KIF1A
hsa-miR-423-5p,SRSF11
hsa-miR-423-5p,BCLAF1
hsa-miR-423-5p,RPS15A
hsa-miR-423-5p,CCNI
hsa-miR-423-5p,GDF11
hsa-miR-423-5p,FAM127A
hsa-miR-423-5p,NME2
hsa-miR-423-5p,COX1
hsa-miR-423-5p,ARPC1A
hsa-miR-423-5p,MYBL2
hsa-miR-423-5p,ND5
hsa-miR-423-5p,NDE1
hsa-miR-423-5p,CDKN2A
hsa-miR-423-5p,TDRKH
hsa-miR-423-5p,AKAP13
hsa-miR-423-5p,RPS10
hsa-miR-423-5p,PRPF38B
hsa-miR-423-5p,PPIAL4G
hsa-miR-423-5p,MRPL34
hsa-miR-423-5p,NDRG1
hsa-miR-423-5p,ZBTB34
hsa-miR-423-5p,ATP6
hsa-miR-423-5p,ZFP36L1
hsa-miR-423-5p,COQ6
hsa-miR-423-5p,EPM2AIP1
hsa-miR-423-5p,REPS1
hsa-miR-423-5p,AAR2
hsa-miR-423-5p,PPIA
hsa-miR-423-5p,MKNK2
hsa-miR-423-5p,DDX21
hsa-miR-423-5p,SLC6A6
hsa-miR-423-5p,RPS2
hsa-miR-423-5p,CSTB
hsa-miR-423-5p,ABCC5
hsa-miR-423-5p,PAK1
hsa-miR-423-5p,ERRFI1
hsa-miR-423-5p,CEACAM6
hsa-miR-423-5p,FHOD1
hsa-miR-423-5p,LMNB2
hsa-miR-423-5p,NECAP1
hsa-miR-423-5p,NPLOC4
hsa-miR-423-5p,PMPCA
hsa-miR-423-5p,C12orf10
hsa-miR-423-5p,DDX54
hsa-miR-423-5p,VAC14
hsa-miR-423-5p,RUNX1
hsa-miR-423-5p,FAM98A
hsa-miR-423-5p,EPN1
hsa-miR-423-5p,TMUB1
hsa-miR-423-5p,UBE2L3
hsa-miR-423-5p,FAM110B
hsa-miR-423-5p,MICALL1
hsa-miR-423-5p,PNRC1
hsa-miR-423-5p,DLX5
hsa-miR-423-5p,ZNF655
hsa-miR-423-5p,FAAH
hsa-miR-423-5p,ATN1
hsa-miR-423-5p,ATP6V1E1
hsa-miR-423-5p,SLC9A3R1
hsa-miR-423-5p,NOLC1
hsa-miR-423-5p,PLCB1
hsa-miR-423-5p,SQSTM1
hsa-miR-423-5p,CLSTN1
hsa-miR-423-5p,ULK1
hsa-miR-423-5p,ATP2B4
hsa-miR-423-5p,EPB41
hsa-miR-423-5p,HIST1H1C
hsa-miR-423-5p,AGPAT6
hsa-miR-423-5p,TPGS2
hsa-miR-423-5p,FKBP4
hsa-miR-423-5p,GNG12
hsa-miR-423-5p,RPS9
hsa-miR-423-5p,RPL18A
hsa-miR-423-5p,CCND2
hsa-miR-423-5p,PCBP1
hsa-miR-423-5p,AP3M1
hsa-miR-423-5p,PDPK1
hsa-miR-423-5p,WBP2
hsa-miR-423-5p,CLSPN
hsa-miR-423-5p,PTTG1
hsa-miR-423-5p,GGA3
hsa-miR-423-5p,GAPDH
hsa-miR-423-5p,ARHGDIA
hsa-miR-423-5p,KCTD2
hsa-miR-423-5p,RNF139
hsa-miR-423-5p,ARHGAP32
hsa-miR-423-5p,HIST1H2BK
hsa-miR-423-5p,SAR1B
hsa-miR-423-5p,PA2G4
hsa-miR-423-5p,UBE2D3
hsa-miR-423-5p,GTPBP1
hsa-miR-423-5p,HIST2H2BF
hsa-miR-423-5p,NUTM1
hsa-miR-423-5p,COPS7A
hsa-miR-423-5p,POLR3H
hsa-miR-423-5p,HIST1H1E
hsa-miR-423-5p,NFKB2
hsa-miR-423-5p,SLC7A2
hsa-miR-423-5p,TIMP3
hsa-miR-423-5p,PTMA
hsa-miR-423-5p,CSDE1
hsa-miR-423-5p,CD81
hsa-miR-423-5p,CCNF
hsa-miR-423-5p,HNRNPUL1
hsa-miR-423-5p,RCE1
hsa-miR-423-5p,FAM83H
hsa-miR-423-5p,HES4
hsa-miR-423-5p,FAM189B
hsa-miR-423-5p,SLC48A1
hsa-miR-423-5p,SNX8
hsa-miR-423-5p,ZYX
hsa-miR-423-5p,DRAP1
hsa-miR-423-5p,TEX2
hsa-miR-423-5p,C15orf39
hsa-miR-423-5p,LRCH4
hsa-miR-423-5p,CHD8
hsa-miR-423-5p,MYC
hsa-miR-423-5p,TRIM28
hsa-miR-423-5p,SEPN1
hsa-miR-423-5p,MIER2
hsa-miR-423-5p,HOXA7
hsa-miR-423-5p,PRRC2A
hsa-miR-423-5p,SRP54
hsa-miR-423-5p,PABPC1
hsa-miR-423-5p,SRM
hsa-miR-423-5p,GTF2F1
hsa-miR-423-5p,HIPK2
hsa-miR-423-5p,NEDD4L
hsa-miR-423-5p,COPZ1
hsa-miR-423-5p,GLUL
hsa-miR-423-5p,PPARGC1B
hsa-miR-423-5p,PKM
hsa-miR-423-5p,MTCH2
hsa-miR-423-5p,ACTG1
hsa-miR-423-5p,MTMR3
hsa-miR-423-5p,ARL6IP1
hsa-miR-423-5p,DDX24
hsa-miR-423-5p,TUBB
hsa-miR-423-5p,NSD1
hsa-miR-423-5p,PAX2
hsa-miR-423-5p,ATP5B
hsa-miR-423-5p,CEBPB
hsa-miR-423-5p,YARS
hsa-miR-423-5p,STRIP2
hsa-miR-423-5p,KCTD15
hsa-miR-423-5p,RPL23A
hsa-miR-423-5p,MFGE8
hsa-miR-423-5p,SF3B3
hsa-miR-423-5p,RPL10
hsa-miR-423-5p,SALL1
hsa-miR-423-5p,BCCIP
hsa-miR-423-5p,PSMD6
hsa-miR-423-5p,MED28
hsa-miR-423-5p,MESDC1
hsa-miR-423-5p,DAG1
hsa-miR-424-3p,LGALS3
hsa-miR-424-3p,ARID2
hsa-miR-424-3p,HUWE1
hsa-miR-424-5p,CCNF
hsa-miR-424-5p,CDC14A
hsa-miR-424-5p,CDC25A
hsa-miR-424-5p,CHEK1
hsa-miR-424-5p,KIF23
hsa-miR-424-5p,ATF6
hsa-miR-424-5p,WEE1
hsa-miR-424-5p,ANLN
hsa-miR-424-5p,PLAG1
hsa-miR-424-5p,CCNE1
hsa-miR-424-5p,CCND3
hsa-miR-424-5p,CDK6
hsa-miR-424-5p,CCND1
hsa-miR-424-5p,FGFR1
hsa-miR-424-5p,PIAS1
hsa-miR-424-5p,MAP2K1
hsa-miR-424-5p,ITPR1
hsa-miR-424-5p,NFIA
hsa-miR-424-5p,MYB
hsa-miR-424-5p,SIAH1
hsa-miR-424-5p,HIF1A
hsa-miR-424-5p,CUL2
hsa-miR-424-5p,SPI1
hsa-miR-424-5p,CCIN
hsa-miR-424-5p,TTC39A
hsa-miR-424-5p,TMF1
hsa-miR-424-5p,HIST1H2BK
hsa-miR-424-5p,PNISR
hsa-miR-424-5p,IARS
hsa-miR-424-5p,HIST2H2AA3
hsa-miR-424-5p,YWHAQ
hsa-miR-424-5p,SMURF1
hsa-miR-424-5p,MAGED1
hsa-miR-424-5p,CNIH4
hsa-miR-424-5p,ANKHD1
hsa-miR-424-5p,EIF4G2
hsa-miR-424-5p,BAZ2B
hsa-miR-424-5p,APBB2
hsa-miR-424-5p,ANKRD17
hsa-miR-424-5p,RBM4B
hsa-miR-424-5p,LAMTOR4
hsa-miR-424-5p,TRAP1
hsa-miR-424-5p,SCOC
hsa-miR-424-5p,SACS
hsa-miR-424-5p,IFIH1
hsa-miR-424-5p,TBPL1
hsa-miR-424-5p,SMARCA5
hsa-miR-424-5p,GTF2A1
hsa-miR-425-3p,HIST2H2AA3
hsa-miR-425-3p,PKN1
hsa-miR-425-3p,KLHL15
hsa-miR-425-3p,HIST1H4C
hsa-miR-425-3p,ARID3A
hsa-miR-425-3p,ATMIN
hsa-miR-425-3p,PPARGC1A
hsa-miR-425-3p,KDM5C
hsa-miR-425-3p,C1orf35
hsa-miR-425-3p,MDH2
hsa-miR-425-3p,HSPA1B
hsa-miR-425-3p,CAPNS1
hsa-miR-425-3p,GABPB2
hsa-miR-425-3p,ZNF703
hsa-miR-425-3p,MECP2
hsa-miR-425-3p,XPO5
hsa-miR-425-3p,GCN1L1
hsa-miR-425-5p,ZNF700
hsa-miR-425-5p,FAM89A
hsa-miR-425-5p,FAM122B
hsa-miR-425-5p,ZNF417
hsa-miR-425-5p,BHLHB9
hsa-miR-425-5p,DHCR7
hsa-miR-425-5p,MIDN
hsa-miR-425-5p,SHCBP1
hsa-miR-425-5p,BIRC5
hsa-miR-425-5p,PPP2CB
hsa-miR-425-5p,CCND1
hsa-miR-425-5p,YRDC
hsa-miR-425-5p,AP3D1
hsa-miR-425-5p,DDX6
hsa-miR-425-5p,LRRC40
hsa-miR-425-5p,FAM122A
hsa-miR-425-5p,ZNF805
hsa-miR-425-5p,PPP1R15B
hsa-miR-425-5p,PIP4K2A
hsa-miR-425-5p,BEX4
hsa-miR-425-5p,CELF2
hsa-miR-425-5p,WRB
hsa-miR-425-5p,MAP2K6
hsa-miR-425-5p,TAOK1
hsa-miR-425-5p,MZT1
hsa-miR-425-5p,KAT6A
hsa-miR-425-5p,SFT2D1
hsa-miR-425-5p,BCOR
hsa-miR-425-5p,MED4
hsa-miR-425-5p,DICER1
hsa-miR-425-5p,LCOR
hsa-miR-425-5p,CRKL
hsa-miR-425-5p,PDZD8
hsa-miR-425-5p,IGSF1
hsa-miR-425-5p,DPYSL2
hsa-miR-425-5p,KIFAP3
hsa-miR-425-5p,PLOD2
hsa-miR-425-5p,TXN2
hsa-miR-425-5p,RUSC1
hsa-miR-425-5p,EIF3C
hsa-miR-425-5p,LRP11
hsa-miR-425-5p,PRR13
hsa-miR-425-5p,ARIH1
hsa-miR-425-5p,ZBTB21
hsa-miR-425-5p,CCDC144NL
hsa-miR-425-5p,PPRC1
hsa-miR-425-5p,QKI
hsa-miR-425-5p,COPS7B
hsa-miR-425-5p,CAND1
hsa-miR-425-5p,GSK3B
hsa-miR-425-5p,DENR
hsa-miR-425-5p,CLU
hsa-miR-425-5p,EIF3G
hsa-miR-425-5p,SMARCD1
hsa-miR-425-5p,USMG5
hsa-miR-425-5p,WASF2
hsa-miR-425-5p,ZNF148
hsa-miR-425-5p,ZBTB10
hsa-miR-425-5p,THOP1
hsa-miR-425-5p,CKS1B
hsa-miR-425-5p,FOXK2
hsa-miR-425-5p,HSP90AA1
hsa-miR-425-5p,PPAT
hsa-miR-425-5p,ASCC3
hsa-miR-425-5p,VPS39
hsa-miR-425-5p,NPNT
hsa-miR-425-5p,RABL6
hsa-miR-425-5p,RUFY2
hsa-miR-425-5p,SNRNP200
hsa-miR-425-5p,BAZ2A
hsa-miR-425-5p,MED22
hsa-miR-425-5p,RPS28
hsa-miR-425-5p,RRM2
hsa-miR-425-5p,PSMD8
hsa-miR-425-5p,INPP5E
hsa-miR-425-5p,SLC25A3
hsa-miR-425-5p,GNB5
hsa-miR-425-5p,WDR6
hsa-miR-425-5p,NADK
hsa-miR-4284,TRAF4
hsa-miR-4286,PDCD11
hsa-miR-429,ZEB2
hsa-miR-429,ZEB1
hsa-miR-429,RERE
hsa-miR-429,EP300
hsa-miR-429,WASF3
hsa-miR-429,ZFPM2
hsa-miR-429,BCL2
hsa-miR-429,XIAP
hsa-miR-429,OSTF1
hsa-miR-429,SOX2
hsa-miR-429,KLHL20
hsa-miR-429,PTPRD
hsa-miR-429,ELMO2
hsa-miR-429,ERBB2IP
hsa-miR-429,BAP1
hsa-miR-429,WDR37
hsa-miR-429,VAC14
hsa-miR-429,TCF7L1
hsa-miR-429,HOXB5
hsa-miR-429,RASSF2
hsa-miR-429,RIN2
